session_id,query_id,original_query,search_baseline_actual_embedding_text,search_p2_actual_embedding_text,comparison,before_config,after_config,gold_page_ids,before_gold_ranks,after_gold_ranks,transition,promoted_gold,demoted_gold,extreme_promotion_beyond20_to_top5,extreme_demotion_top5_to_beyond20,max_promotion,max_demotion
S004,S004-Q028,结合刚才的反向检查，当前最值得关注的资产端风险是什么，在比亚迪这组三年数字中具体怎么体现？,结合刚才的反向检查，当前最值得关注的资产端风险是什么，在比亚迪这组三年数字中具体怎么体现？,结合刚才的反向检查（归母净利润呈先升后降，扣非归母净利润呈先升后降），当前最值得关注的资产端风险是什么，在比亚迪这组三年数字中具体怎么体现？,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""f642437d-2d3c-5b95-a7f6-29f2e68c0a13""]","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 2}",RESCUED,1,0,0,0,4,-4
S004,S004-Q033,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；把结论写得可以回到公开来源复算。,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；把结论写得可以回到公开来源复算。,上一轮的差异（营业收入与归母净利润的增减方向和幅度不匹配）具体集中在哪个年度，能否把两段同比（2024/2023与2025/2024）分别解释清楚；把结论写得可以回到公开来源复算。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""73b2fb55-c036-52ca-842e-cc784d317c61"", ""dad4c589-bd44-5d61-917f-9435b971db4d""]","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 2, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 20, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 24}",HURT,0,1,0,0,-6,18
S004,S004-Q033,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；把结论写得可以回到公开来源复算。,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；把结论写得可以回到公开来源复算。,上一轮的差异（营业收入与归母净利润的增减方向和幅度不匹配）具体集中在哪个年度，能否把两段同比（2024/2023与2025/2024）分别解释清楚；把结论写得可以回到公开来源复算。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""73b2fb55-c036-52ca-842e-cc784d317c61"", ""dad4c589-bd44-5d61-917f-9435b971db4d""]","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 22, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 27}",UNCHANGED_MISS,0,0,0,0,-8,11
S004,S004-Q035,基于前面的收入和利润原数，近似利润率发生了什么变化；把口径限制放在结论里，不要另作假设。,基于前面的收入和利润原数，近似利润率发生了什么变化；把口径限制放在结论里，不要另作假设。,基于前面的营业收入和归母净利润原数，近似利润率发生了什么变化；把口径限制放在结论里，不要另作假设。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""dad4c589-bd44-5d61-917f-9435b971db4d""]","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 6}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 21}",UNCHANGED_MISS,0,0,0,0,-15,15
S004,S004-Q035,基于前面的收入和利润原数，近似利润率发生了什么变化；把口径限制放在结论里，不要另作假设。,基于前面的收入和利润原数，近似利润率发生了什么变化；把口径限制放在结论里，不要另作假设。,基于前面的营业收入和归母净利润原数，近似利润率发生了什么变化；把口径限制放在结论里，不要另作假设。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""dad4c589-bd44-5d61-917f-9435b971db4d""]","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 24}",HURT,0,1,0,1,-19,19
S004,S004-Q039,结合刚才的反证，前面有哪些表述需要降级或修正；回答时同时保留一项可能的反证。,结合刚才的反证，前面有哪些表述需要降级或修正；回答时同时保留一项可能的反证。,结合刚才的反证（营业收入呈连续上升，归母股东权益呈连续上升，其中归母净利润呈先升后降、扣非归母净利润呈先升后降、经营活动现金流净额呈连续下降），前面有哪些表述需要降级或修正；回答时同时保留一项可能的反证。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""c022f180-c519-52a7-9c70-3f15928609b5"", ""594016a4-b321-5143-a8c6-3923fed20111""]","{""c022f180-c519-52a7-9c70-3f15928609b5"": 6, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 11, ""594016a4-b321-5143-a8c6-3923fed20111"": 8}",UNCHANGED_MISS,0,0,0,0,13,5
S004,S004-Q039,结合刚才的反证，前面有哪些表述需要降级或修正；回答时同时保留一项可能的反证。,结合刚才的反证，前面有哪些表述需要降级或修正；回答时同时保留一项可能的反证。,结合刚才的反证（营业收入呈连续上升，归母股东权益呈连续上升，其中归母净利润呈先升后降、扣非归母净利润呈先升后降、经营活动现金流净额呈连续下降），前面有哪些表述需要降级或修正；回答时同时保留一项可能的反证。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""c022f180-c519-52a7-9c70-3f15928609b5"", ""594016a4-b321-5143-a8c6-3923fed20111""]","{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 13, ""594016a4-b321-5143-a8c6-3923fed20111"": 3}",UNCHANGED_HIT,1,1,1,0,18,8
S004,S004-Q042,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请把两段同比分开，不要合成一个趋势词。,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请把两段同比分开，不要合成一个趋势词。,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请把两段同比分开，不要合成一个趋势词。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""c61777d3-f94f-5655-9b6b-9d6cdc28c303""]","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 5}",RESCUED,1,0,0,0,3,-3
S004,S004-Q042,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请把两段同比分开，不要合成一个趋势词。,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请把两段同比分开，不要合成一个趋势词。,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请把两段同比分开，不要合成一个趋势词。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""c61777d3-f94f-5655-9b6b-9d6cdc28c303""]","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 5}",RESCUED,1,0,0,0,3,-3
S004,S004-Q044,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果前面的判断需要修订，请直接指出。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果前面的判断需要修订，请直接指出。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果前面的判断需要修订，请直接指出。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""094486b7-1e86-5360-8005-66c6886152c2"", ""682aecdf-197a-5dc6-b88d-886b08ffb500""]","{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 37, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 26}",UNCHANGED_MISS,0,0,0,0,3,12
S004,S004-Q044,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果前面的判断需要修订，请直接指出。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果前面的判断需要修订，请直接指出。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果前面的判断需要修订，请直接指出。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""094486b7-1e86-5360-8005-66c6886152c2"", ""682aecdf-197a-5dc6-b88d-886b08ffb500""]","{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 37, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 26}",UNCHANGED_MISS,0,0,0,0,3,12
S004,S004-Q049,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；不要只比较2023年和2025年两个端点。,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；不要只比较2023年和2025年两个端点。,如果把刚才的风险点（经营活动现金流净额连续下降）交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；不要只比较2023年和2025年两个端点。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""08c5243c-c754-5bb1-b020-dfbf21f542d7""]","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 25}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 7}",UNCHANGED_MISS,0,0,0,0,18,-18
S004,S004-Q049,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；不要只比较2023年和2025年两个端点。,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；不要只比较2023年和2025年两个端点。,如果把刚才的风险点（经营活动现金流净额连续下降）交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；不要只比较2023年和2025年两个端点。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""08c5243c-c754-5bb1-b020-dfbf21f542d7""]","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 16}",UNCHANGED_MISS,0,0,0,0,22,-22
S004,S004-Q052,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；请明确哪些是年报原数、哪些是计算结果。,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；请明确哪些是年报原数、哪些是计算结果。,刚才的反例（归母净利润呈先升后降，扣非归母净利润呈先升后降）与主结论（营业收入呈连续上升，归母股东权益呈连续上升）冲突在哪里，是口径问题还是指标本来就不同步；请明确哪些是年报原数、哪些是计算结果。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""682aecdf-197a-5dc6-b88d-886b08ffb500"", ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603""]","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 17, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 35, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 18}",UNCHANGED_MISS,0,0,0,0,20,18
S004,S004-Q052,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；请明确哪些是年报原数、哪些是计算结果。,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；请明确哪些是年报原数、哪些是计算结果。,刚才的反例（归母净利润呈先升后降，扣非归母净利润呈先升后降）与主结论（营业收入呈连续上升，归母股东权益呈连续上升）冲突在哪里，是口径问题还是指标本来就不同步；请明确哪些是年报原数、哪些是计算结果。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""682aecdf-197a-5dc6-b88d-886b08ffb500"", ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603""]","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 38}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 19, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 13}",UNCHANGED_MISS,0,0,0,0,25,7
S004,S004-Q055,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；结论要能直接接到下一轮继续追问。,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；结论要能直接接到下一轮继续追问。,接着用一个可复算比率检查刚才的基期判断（总资产呈连续上升，归母股东权益呈连续上升），但不要把近似值当正式指标；结论要能直接接到下一轮继续追问。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"", ""90248870-b2cb-59d2-a707-79d09f366d8a""]","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 38}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 33, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}",UNCHANGED_MISS,0,0,0,0,16,5
S004,S004-Q055,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；结论要能直接接到下一轮继续追问。,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；结论要能直接接到下一轮继续追问。,接着用一个可复算比率检查刚才的基期判断（总资产呈连续上升，归母股东权益呈连续上升），但不要把近似值当正式指标；结论要能直接接到下一轮继续追问。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"", ""90248870-b2cb-59d2-a707-79d09f366d8a""]","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 49, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 35, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}",UNCHANGED_MISS,0,0,0,0,14,0
S004,S004-Q056,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请区分最新一年的边际变化和完整三年路径。,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请区分最新一年的边际变化和完整三年路径。,把上一轮的计算（归母股东权益与扣非归母净利润的比率拆解）放回证据层级，它属于披露事实还是分析工具；请区分最新一年的边际变化和完整三年路径。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""adc1eeb8-b0f8-5877-88cf-abdd23798b3a""]","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 41}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 16}",UNCHANGED_MISS,0,0,0,0,25,-25
S004,S004-Q056,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请区分最新一年的边际变化和完整三年路径。,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请区分最新一年的边际变化和完整三年路径。,把上一轮的计算（归母股东权益与扣非归母净利润的比率拆解）放回证据层级，它属于披露事实还是分析工具；请区分最新一年的边际变化和完整三年路径。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""adc1eeb8-b0f8-5877-88cf-abdd23798b3a""]","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 39}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 24}",UNCHANGED_MISS,0,0,0,0,15,-15
S004,S004-Q063,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；请用完整财年数据回答，不加入季度信息。,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；请用完整财年数据回答，不加入季度信息。,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；请用完整财年数据回答，不加入季度信息。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""2c5547ce-bd04-536c-8b2d-e09ae5633e53""]","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 4}",UNCHANGED_HIT,0,0,0,0,-2,2
S004,S004-Q063,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；请用完整财年数据回答，不加入季度信息。,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；请用完整财年数据回答，不加入季度信息。,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；请用完整财年数据回答，不加入季度信息。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""2c5547ce-bd04-536c-8b2d-e09ae5633e53""]","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 2}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 4}",UNCHANGED_HIT,0,0,0,0,-2,2
S004,S004-Q065,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；先说明能确认的事实，再说还不能确认的原因。,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；先说明能确认的事实，再说还不能确认的原因。,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；先说明能确认的事实，再说还不能确认的原因。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""ca05266e-320c-5081-9d2d-f7c8689c58a9"", ""28de896e-9356-58a4-a8c5-c3efe7770f57""]","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 2, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 14}",RESCUED,1,0,0,0,18,8
S004,S004-Q065,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；先说明能确认的事实，再说还不能确认的原因。,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；先说明能确认的事实，再说还不能确认的原因。,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；先说明能确认的事实，再说还不能确认的原因。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""ca05266e-320c-5081-9d2d-f7c8689c58a9"", ""28de896e-9356-58a4-a8c5-c3efe7770f57""]","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 20, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 6}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 2, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 14}",RESCUED,1,0,0,0,18,8
S004,S004-Q066,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；请从当前岗位最关心的证据开始回答。,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；请从当前岗位最关心的证据开始回答。,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；请从当前岗位最关心的证据开始回答。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""52990abe-a81c-5937-b506-8a88315cc3c0"", ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a""]","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 5, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 10}",RESCUED,1,0,0,0,32,-7
S004,S004-Q066,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；请从当前岗位最关心的证据开始回答。,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；请从当前岗位最关心的证据开始回答。,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；请从当前岗位最关心的证据开始回答。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""52990abe-a81c-5937-b506-8a88315cc3c0"", ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a""]","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 12, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 42}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 5, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 10}",RESCUED,1,0,0,0,32,-7
S004,S004-Q070,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；请明确哪些是年报原数、哪些是计算结果。,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；请明确哪些是年报原数、哪些是计算结果。,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；请明确哪些是年报原数、哪些是计算结果。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""2e530daf-4b7a-5b20-9fe7-9c23daee4af6""]","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 42}",UNCHANGED_MISS,0,0,0,0,-10,10
S004,S004-Q070,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；请明确哪些是年报原数、哪些是计算结果。,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；请明确哪些是年报原数、哪些是计算结果。,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；请明确哪些是年报原数、哪些是计算结果。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""2e530daf-4b7a-5b20-9fe7-9c23daee4af6""]","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 32}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 42}",UNCHANGED_MISS,0,0,0,0,-10,10
S005,S005-Q007,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把2024年这个中间点也保留下来。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把2024年这个中间点也保留下来。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把2024年这个中间点也保留下来。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""73dd18d4-5dac-5f27-ac96-83de10de4633""]","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",UNCHANGED_HIT,0,0,0,0,-1,1
S005,S005-Q007,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把2024年这个中间点也保留下来。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把2024年这个中间点也保留下来。,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把2024年这个中间点也保留下来。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""73dd18d4-5dac-5f27-ac96-83de10de4633""]","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",UNCHANGED_HIT,0,0,0,0,-1,1
S005,S005-Q011,前面的结论先不往下延伸，接下来逐项确认它们能否追溯到公开披露；别只复述数字，要说明它和上一问的关系。,前面的结论先不往下延伸，接下来逐项确认它们能否追溯到公开披露；别只复述数字，要说明它和上一问的关系。,前面的结论先不往下延伸，接下来逐项确认它们能否追溯到公开披露；别只复述数字，要说明它和上一问的关系。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""73dd18d4-5dac-5f27-ac96-83de10de4633"", ""9c806b54-004f-57bf-8755-c4a0eebd929e""]","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}",UNCHANGED_HIT,0,0,0,0,0,1
S005,S005-Q011,前面的结论先不往下延伸，接下来逐项确认它们能否追溯到公开披露；别只复述数字，要说明它和上一问的关系。,前面的结论先不往下延伸，接下来逐项确认它们能否追溯到公开披露；别只复述数字，要说明它和上一问的关系。,前面的结论先不往下延伸，接下来逐项确认它们能否追溯到公开披露；别只复述数字，要说明它和上一问的关系。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""73dd18d4-5dac-5f27-ac96-83de10de4633"", ""9c806b54-004f-57bf-8755-c4a0eebd929e""]","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}",UNCHANGED_HIT,0,0,0,0,0,1
S005,S005-Q013,沿着上一轮的口径检查，把原始披露、派生计算和分析判断分开写清楚；请把两段同比分开，不要合成一个趋势词。,沿着上一轮的口径检查，把原始披露、派生计算和分析判断分开写清楚；请把两段同比分开，不要合成一个趋势词。,沿着上一轮的口径检查，把原始披露、派生计算和分析判断分开写清楚；请把两段同比分开，不要合成一个趋势词。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""73dd18d4-5dac-5f27-ac96-83de10de4633"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f""]","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 2}",UNCHANGED_HIT,0,0,0,0,0,1
S005,S005-Q013,沿着上一轮的口径检查，把原始披露、派生计算和分析判断分开写清楚；请把两段同比分开，不要合成一个趋势词。,沿着上一轮的口径检查，把原始披露、派生计算和分析判断分开写清楚；请把两段同比分开，不要合成一个趋势词。,沿着上一轮的口径检查，把原始披露、派生计算和分析判断分开写清楚；请把两段同比分开，不要合成一个趋势词。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""73dd18d4-5dac-5f27-ac96-83de10de4633"", ""6e436632-8d73-58b8-a746-7cbc36ffe10f""]","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 2}",UNCHANGED_HIT,0,0,0,0,0,1
S005,S005-Q014,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果证据不足，直接说明缺口，不要补估计值。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果证据不足，直接说明缺口，不要补估计值。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果证据不足，直接说明缺口，不要补估计值。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""c64751d6-21c8-5c09-87da-48f940293661""]","{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 2}",UNCHANGED_HIT,0,0,0,0,1,-1
S005,S005-Q014,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果证据不足，直接说明缺口，不要补估计值。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果证据不足，直接说明缺口，不要补估计值。,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；如果证据不足，直接说明缺口，不要补估计值。,NewAdd vs OldAdd under Search-P2,OLD_P2,NEW_P2,"[""c64751d6-21c8-5c09-87da-48f940293661""]","{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 2}",UNCHANGED_HIT,0,0,0,0,1,-1
S005,S005-Q021,前面的整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开；如果指标方向不同，请保留这种冲突。,前面的整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开；如果指标方向不同，请保留这种冲突。,前面的整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开；如果指标方向不同，请保留这种冲突。,NewAdd vs OldAdd under Search-Baseline,OLD_BASE,NEW_BASE,"[""5095d8f5-e975-5011-976e-e587c31560f2""]","{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 8}",UNCHANGED_MISS,0,0,0,0,3,-3
