Session,Query ID,候选 Add Prompt,Query 检索方式,Transition,Production Gold ranks,Candidate Gold ranks,Promoted Gold,Demoted Gold,Max promotion,Max demotion
S003,S003-Q078,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 8, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 70}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 6, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 53}",0,0,17,-2
S003,S003-Q084,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 68}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 22}",0,0,46,-46
S003,S003-Q084,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 65}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 41}",0,0,24,-24
S003,S003-Q084,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 68}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 30}",0,0,38,-38
S003,S003-Q084,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 65}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 32}",0,0,33,-33
S003,S003-Q084,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 68}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 29}",0,0,39,-39
S003,S003-Q084,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 65}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 31}",0,0,34,-34
S003,S003-Q088,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 75, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 22}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 23, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 28}",0,0,52,6
S003,S003-Q088,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 77, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 49}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 39, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 62}",0,0,38,13
S003,S003-Q088,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 75, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 22}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 31, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 26}",0,0,44,4
S003,S003-Q088,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 77, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 49}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 44, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 57}",0,0,33,8
S003,S003-Q088,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 75, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 22}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 20, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 34}",0,0,55,12
S003,S003-Q088,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 77, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 49}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 31, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 66}",0,0,46,17
S003,S003-Q091,最小改动 Add Prompt,原始问题直接检索,HURT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 20, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 9, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 14}",0,1,7,6
S003,S003-Q091,最小改动 Add Prompt,上下文引用解析后检索,HURT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 20, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 9, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 14}",0,1,7,6
S003,S003-Q091,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 37, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 9}",0,0,0,10
S003,S003-Q091,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 37, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 9}",0,0,0,10
S003,S003-Q091,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 5, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 15, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}",1,1,22,11
S003,S003-Q091,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 5, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 15, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}",1,1,22,11
S004,S004-Q007,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,-1,1
S004,S004-Q007,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,-1,1
S004,S004-Q007,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,-1,1
S004,S004-Q007,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,-1,1
S004,S004-Q007,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,-1,1
S004,S004-Q007,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,-1,1
S004,S004-Q011,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",0,0,0,0
S004,S004-Q011,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 5, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",1,0,1,0
S004,S004-Q011,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",0,0,0,0
S004,S004-Q011,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 2}",0,0,0,1
S004,S004-Q011,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",0,0,0,0
S004,S004-Q011,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",0,0,0,0
S004,S004-Q013,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 4}",0,0,2,2
S004,S004-Q013,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 4}",0,0,1,1
S004,S004-Q013,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 1}",0,0,1,0
S004,S004-Q013,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 1}",0,0,2,0
S004,S004-Q013,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 1}",0,0,1,-1
S004,S004-Q013,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 2}",0,0,1,-1
S004,S004-Q014,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 3}",0,0,-1,1
S004,S004-Q014,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 3}",0,0,-1,1
S004,S004-Q014,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 3}",0,0,-1,1
S004,S004-Q014,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 3}",0,0,-1,1
S004,S004-Q014,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 1}",0,0,1,-1
S004,S004-Q014,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 1}",0,0,1,-1
S004,S004-Q021,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 10}",0,0,1,-1
S004,S004-Q021,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 10}",0,0,1,-1
S004,S004-Q021,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 8}",0,0,3,-3
S004,S004-Q021,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 8}",0,0,3,-3
S004,S004-Q021,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}",0,0,0,0
S004,S004-Q021,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}",0,0,0,0
S004,S004-Q022,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 9, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 5, ""1e8809d9-9426-51b9-9e17-039093174440"": 4}",1,0,4,-1
S004,S004-Q022,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 5, ""1e8809d9-9426-51b9-9e17-039093174440"": 4}",0,0,1,3
S004,S004-Q022,多检索入口保留 Add Prompt,原始问题直接检索,HURT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 9, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 8, ""1e8809d9-9426-51b9-9e17-039093174440"": 6}",0,1,1,1
S004,S004-Q022,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 8, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}",0,1,0,6
S004,S004-Q022,任务 + 证据链保留 Add Prompt,原始问题直接检索,HURT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 9, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 10, ""1e8809d9-9426-51b9-9e17-039093174440"": 14}",0,1,-1,9
S004,S004-Q022,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,HURT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 6, ""1e8809d9-9426-51b9-9e17-039093174440"": 13}",0,2,-4,8
S004,S004-Q026,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 15}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 10}",0,0,5,0
S004,S004-Q026,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 7}",0,0,2,2
S004,S004-Q026,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 15}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 12}",0,0,3,0
S004,S004-Q026,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 6}",0,0,3,2
S004,S004-Q026,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 15}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 12}",0,0,3,0
S004,S004-Q026,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,RESCUED,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 19, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 5}",1,0,4,-1
S004,S004-Q028,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}",0,0,0,0
S004,S004-Q028,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}",0,0,0,0
S004,S004-Q028,多检索入口保留 Add Prompt,原始问题直接检索,RESCUED,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 4}",1,0,15,-15
S004,S004-Q028,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 10}",0,0,-4,4
S004,S004-Q028,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}",0,0,0,0
S004,S004-Q028,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 9}",0,0,-3,3
S004,S004-Q033,最小改动 Add Prompt,原始问题直接检索,HURT,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 2, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 7, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 25}",0,1,-5,7
S004,S004-Q033,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 7, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 24}",0,0,4,5
S004,S004-Q033,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 2, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 13, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}",1,1,13,11
S004,S004-Q033,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 6}",0,0,13,0
S004,S004-Q033,任务 + 证据链保留 Add Prompt,原始问题直接检索,HURT,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 2, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 10, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 12}",0,1,6,8
S004,S004-Q033,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 10, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 15}",0,0,4,-1
S004,S004-Q035,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 6}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 13}",0,0,-7,7
S004,S004-Q035,最小改动 Add Prompt,上下文引用解析后检索,HURT,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 14}",0,1,-9,9
S004,S004-Q035,多检索入口保留 Add Prompt,原始问题直接检索,RESCUED,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 6}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 1}",1,0,5,-5
S004,S004-Q035,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 3}",0,0,2,-2
S004,S004-Q035,任务 + 证据链保留 Add Prompt,原始问题直接检索,RESCUED,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 6}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}",1,0,1,-1
S004,S004-Q035,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}",0,0,0,0
S004,S004-Q039,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 6, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 13, ""594016a4-b321-5143-a8c6-3923fed20111"": 25}",0,0,-4,7
S004,S004-Q039,最小改动 Add Prompt,上下文引用解析后检索,HURT,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 19, ""594016a4-b321-5143-a8c6-3923fed20111"": 23}",0,1,-2,14
S004,S004-Q039,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 6, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 16, ""594016a4-b321-5143-a8c6-3923fed20111"": 23}",0,0,-2,10
S004,S004-Q039,多检索入口保留 Add Prompt,上下文引用解析后检索,HURT,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 24, ""594016a4-b321-5143-a8c6-3923fed20111"": 22}",0,1,-1,19
