comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,候选 Add Prompt,Gold movement,TASK_added,TASK_lost,TASK_preserved,SUBJECT_added,SUBJECT_lost,SUBJECT_preserved,TIME_added,TIME_lost,TIME_preserved,INDICATOR_added,INDICATOR_lost,INDICATOR_preserved,NUMBER_added,NUMBER_lost,NUMBER_preserved,STATE_added,STATE_lost,STATE_preserved,RELATION_added,RELATION_lost,RELATION_preserved,DEPENDENCY_added,DEPENDENCY_lost,DEPENDENCY_preserved,EVIDENCE_LIMIT_added,EVIDENCE_LIMIT_lost,EVIDENCE_LIMIT_preserved,KEYWORD_added,KEYWORD_lost,KEYWORD_preserved,JUDGMENT_added,JUDGMENT_lost,JUDGMENT_preserved
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,11,-10,0.650933027267456,0.6193244457244873,-0.03160858154296875,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""证据分级""]","[""信息缺口"", ""可复算性"", ""同步比较"", ""拐点定位"", ""效率判断"", ""现金质量"", ""盈利质量""]","[""原因解释"", ""口径核验"", ""同比解释"", ""来源核验""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],"[""+15.38%"", ""+15.71%"", ""-1.21%"", ""-4.53%"", ""0.542"", ""0.556"", ""0.572"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""1225114731"", ""17，"", ""747.34"", ""823.20"", ""862.28""]","[""+1.64%"", ""+4.95%"", ""+8.09%"", ""+9.62%"", ""04"", ""17"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2,727"", ""2,989.45"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,038.35""]","[""无法确认""]","[""不同步"", ""信息缺口"", ""先升后降"", ""同步"", ""拐点"", ""错位""]","[""连续上升""]",[],"[""不同步"", ""同步"", ""错位""]","[""同比""]","[""CONTINUATION""]","[""EARLIER_CONTEXT""]",[],[],"[""来源限制""]","[""信息缺口""]","[""内控审计经理"", ""归母股东权益"", ""显示"", ""表述审查"", ""连续上升""]","[""冲突解释"", ""年报原数"", ""归母净利润"", ""营业收入"", ""计算结果""]","[""2023-2025"", ""总资产"", ""贵州茅台""]",[],[],"[""确认"", ""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,38,-37,0.6374316811561584,0.5053610801696777,-0.1320706009864807,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""风险排序""]","[""信息缺口"", ""效率判断"", ""现金质量"", ""证据分级""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""贵州茅台""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""归母净利润"", ""营业收入""]","[""+15.38%"", ""+15.71%"", ""-1.21%"", ""-4.53%"", ""1,476.94"", ""1,688.38"", ""1,708.99"", ""747.34"", ""823.20"", ""862.28""]","[""+1.64%"", ""+4.95%"", ""+8.09%"", ""+9.62%"", ""0.542"", ""0.556"", ""0.572"", ""1225114731"", ""17，"", ""2,156.69"", ""2,331.06"", ""2,446.38"", ""2,727"", ""2,989.45"", ""3,038.35""]","[""04"", ""17"", ""2023"", ""2024"", ""2025"", ""2026""]","[""无法确认""]","[""信息缺口"", ""拐点"", ""连续上升"", ""错位""]","[""先升后降""]",[],"[""错位""]","[""同比""]","[""EARLIER_CONTEXT"", ""PREVIOUS_TURN""]",[],[],[],"[""来源限制"", ""证据限制""]","[""信息缺口""]","[""先升后降"", ""内控审计经理"", ""内控测试记录"", ""归母净利润"", ""营业收入"", ""风险排序""]","[""归母股东权益"", ""总资产"", ""显示与证明"", ""表述审查"", ""证据强度"", ""连续上升""]","[""2023-2025"", ""贵州茅台""]",[],[],"[""确认"", ""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,7,-3,0.4727919101715088,0.4263455867767334,-0.04644632339477539,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""现金质量""]","[""反证检验""]","[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""+12.81%"", ""+15.28%"", ""+29.94%"", ""+32.94%"", ""+33.46%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""284.62"", ""28，"", ""294.46"", ""369.83"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""同步""]",[],"[""不同步"", ""先升后降"", ""连续上升"", ""连续下降""]","[""同步""]","[""反证""]","[""不同步"", ""同比""]",[],"[""REVISION""]",[],[],"[""口径限制"", ""来源限制""]",[],"[""冲突"", ""同步性"", ""年报""]","[""年报来源"", ""总资产"", ""财务变化""]","[""2023-2025"", ""归母净利润"", ""比亚迪"", ""营业收入"", ""风险委员会""]","[""支持""]","[""判断"", ""确认"", ""结论""]",[]
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,17,-16,0.6499589681625366,0.4881286919116974,-0.16183027625083923,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""拐点定位"", ""盈利质量""]","[""反证检验""]","[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""效率判断"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""300.41"", ""326.19"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""28，"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""先升后降""]","[""不同步"", ""连续下降""]","[""同步"", ""连续上升""]",[],"[""不同步"", ""反证""]","[""同步"", ""同比""]","[""CONTINUATION""]","[""PREVIOUS_TURN"", ""REVISION""]",[],[],"[""口径限制"", ""来源限制""]",[],"[""年报"", ""归母净利润"", ""效率判断"", ""方向不一致"", ""营业收入"", ""证据缺口""]","[""反证"", ""同步性"", ""年报来源"", ""总资产"", ""经营活动现金流净额"", ""风险委员会""]","[""2023-2025"", ""比亚迪""]","[""支持""]",[],"[""判断"", ""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,2,4,0.5726884603500366,0.5790412425994873,0.006352782249450684,候选二：当前轮信息优先 + 一句关系补充,PROMOTED,"[""可复算性"", ""现金质量""]","[""反证检验"", ""同步比较"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""经营活动现金流净额""]","[""总资产""]","[""归母净利润""]","[""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1.81"", ""3.32"", ""5.65"", ""591.36""]","[""+12.81%"", ""+15.28%"", ""1225045350"", ""28，"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54""]","[""连续下降"", ""错位""]","[""不同步"", ""拐点"", ""连续上升""]","[""先升后降""]","[""错位""]","[""不同步"", ""修订"", ""反证""]","[""同比""]","[""CONTINUATION""]","[""REVISION""]",[],[],"[""来源限制""]","[""口径限制""]","[""年报"", ""经营活动现金流净额"", ""逐年配对"", ""错位""]","[""三年路径"", ""先升后降"", ""总资产"", ""连续上升"", ""风险委员会""]","[""2023-2025"", ""归母净利润"", ""比亚迪""]","[""支持"", ""确认""]","[""修订"", ""判断""]","[""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,15,-13,0.6725355982780457,0.5924634337425232,-0.08007216453552246,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""效率判断"", ""阶段小结""]","[""口径核验"", ""拐点定位"", ""盈利质量""]","[""原因解释"", ""反证检验"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""1,388.1"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""284.62"", ""28，"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""错位""]","[""先升后降""]","[""连续上升"", ""连续下降""]","[""错位""]",[],"[""反证"", ""同比""]","[""CONTINUATION"", ""PREVIOUS_TURN""]",[],"[""EARLIER_CONTEXT"", ""REVISION""]","[""证据限制""]","[""口径限制""]","[""来源限制""]","[""偿债来源"", ""总资产"", ""流动性"", ""经营活动现金流净额"", ""错位""]","[""尾部风险"", ""归母净利润"", ""现金证据"", ""监控触发项"", ""营业收入""]","[""2023-2025"", ""反证"", ""比亚迪""]","[""支持"", ""确认""]",[],"[""判断"", ""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,31,-28,0.5221919417381287,0.4314434826374054,-0.09074845910072327,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""反证检验"", ""盈利质量"", ""验证""]","[""原因解释"", ""同步比较"", ""证据分级""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产""]",[],"[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36""]","[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%"", ""1,388.1"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""28，"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""先升后降"", ""连续下降""]","[""连续上升""]","[""同步""]","[""反证""]",[],"[""修订"", ""同步"", ""同比""]","[""CONTINUATION"", ""EARLIER_CONTEXT""]",[],"[""PREVIOUS_TURN"", ""REVISION""]",[],"[""来源限制""]","[""口径限制""]","[""先升后降"", ""反证检验"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""连续下降""]","[""两段同比"", ""归母股东权益"", ""总资产"", ""投研摘要"", ""连续上升"", ""风险委员会""]","[""2023-2025"", ""比亚迪""]",[],"[""判断"", ""支持""]","[""修订"", ""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,4,14,0.4406288266181946,0.4771363139152527,0.036507487297058105,候选二：当前轮信息优先 + 一句关系补充,PROMOTED,"[""可复算性"", ""现金质量""]","[""判断修订"", ""原因解释"", ""同步比较"", ""拐点定位""]","[""口径核验"", ""同比解释"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益"", ""总资产"", ""经营活动现金流净额"", ""营业收入""]","[""扣非归母净利润""]","[""归母净利润""]","[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""1225045350"", ""284.62"", ""28，"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""连续上升""]","[""先升后降"", ""同步""]",[],[],"[""修订"", ""同步""]","[""同比""]","[""CONTINUATION""]","[""REVISION""]","[""PREVIOUS_TURN""]",[],[],"[""口径限制"", ""来源限制""]","[""分析工具"", ""归母股东权益"", ""总资产"", ""证据层级"", ""连续上升""]","[""先升后降"", ""历史纠错"", ""完整财年"", ""归母净利润"", ""扣非归母净利润""]","[""2023-2025"", ""比亚迪"", ""风险委员会""]",[],"[""修订"", ""支持""]","[""判断"", ""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,33,-29,0.4601253867149353,0.3757559657096863,-0.08436942100524902,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""同步比较""]","[""判断修订"", ""证据分级"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""总资产""]",[],"[""1225045350"", ""28，""]","[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""拐点""]","[""不同步""]","[""先升后降"", ""连续上升""]",[],"[""不同步"", ""修订""]","[""同比""]","[""CONTINUATION""]","[""PREVIOUS_TURN"", ""REVISION""]",[],"[""信息缺口""]","[""口径限制"", ""来源限制""]",[],"[""冲突""]","[""风险委员会""]","[""2023-2025"", ""先升后降"", ""历史纠错"", ""归母净利润"", ""总资产"", ""比亚迪"", ""连续上升""]",[],"[""修订"", ""判断""]","[""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,1,23,0.5937093496322632,0.6695696115493774,0.07586026191711426,候选二：当前轮信息优先 + 一句关系补充,PROMOTED,"[""反证检验"", ""验证""]","[""判断修订"", ""管理层问询"", ""证据分级""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""阶段小结""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""总资产""]",[],"[""1225045350"", ""28，""]","[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%"", ""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""无法确认""]","[""不同步"", ""先升后降"", ""连续上升""]","[""反证""]",[],"[""不同步"", ""修订"", ""同比""]","[""CONTINUATION"", ""EARLIER_CONTEXT""]",[],"[""PREVIOUS_TURN"", ""REVISION""]","[""信息缺口""]","[""口径限制"", ""来源限制""]",[],"[""冲突"", ""压力检验""]","[""管理问询"", ""风险委员会""]","[""2023-2025"", ""先升后降"", ""归母净利润"", ""总资产"", ""比亚迪"", ""连续上升""]",[],"[""判断"", ""确认""]","[""修订"", ""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,29,-24,0.5364928841590881,0.47284334897994995,-0.06364953517913818,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""盈利质量"", ""风险排序""]","[""判断修订"", ""证据分级"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""300.41"", ""326.19"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""28，"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""先升后降""]","[""连续下降""]","[""不同步"", ""连续上升""]",[],"[""修订""]","[""不同步"", ""同比""]","[""CONTINUATION"", ""EARLIER_CONTEXT""]","[""PREVIOUS_TURN"", ""REVISION""]",[],"[""信息缺口""]","[""口径限制"", ""来源限制""]",[],"[""先升后降"", ""归母净利润"", ""营业收入"", ""表述强度"", ""风险议题卡""]","[""总资产"", ""经营活动现金流净额"", ""表述审查"", ""连续下降"", ""风险委员会""]","[""2023-2025"", ""比亚迪"", ""连续上升""]",[],"[""修订"", ""判断""]","[""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,58,-55,0.5488320589065552,0.46252238750457764,-0.08630967140197754,候选二：当前轮信息优先 + 一句关系补充,DEMOTED,"[""反证检验"", ""可复算性"", ""盈利质量"", ""验证""]","[""判断修订"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验"", ""证据分级""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""营业收入""]","[""总资产"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+3.46%"", ""+34.00%"", ""-18.97%"", ""300.41"", ""326.19"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""28，"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""先升后降"", ""拐点""]","[""连续下降""]","[""不同步"", ""连续上升""]","[""反证""]","[""修订"", ""比较""]","[""不同步"", ""同比""]","[""CONTINUATION""]","[""EARLIER_CONTEXT"", ""PREVIOUS_TURN""]","[""REVISION""]","[""信息缺口"", ""证据限制""]",[],"[""口径限制"", ""来源限制""]","[""两段同比"", ""先升后降"", ""历史纠错"", ""归母净利润"", ""营业收入""]","[""冲突保留"", ""口径确认"", ""总资产"", ""经营活动现金流净额"", ""连续下降""]","[""2023-2025"", ""比亚迪"", ""连续上升""]",[],"[""修订"", ""判断"", ""确认""]","[""结论""]"
候选二：当前轮信息优先 + 一句关系补充 vs 当前前后文 Prompt（主要基线）,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,4,3,0.5022115111351013,0.5894115567207336,0.08720004558563232,候选二：当前轮信息优先 + 一句关系补充,PROMOTED,"[""同步比较""]","[""原因解释""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],"[""2023年"", ""2024年""]","[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""2024""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""28，"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""不同步"", ""同步"", ""连续下降"", ""错位""]","[""拐点""]","[""先升后降"", ""连续上升""]","[""不同步"", ""同步"", ""错位""]",[],"[""同比""]","[""CONTINUATION"", ""PREVIOUS_TURN""]",[],[],"[""口径限制""]","[""信息缺口""]","[""来源限制""]","[""收入与利润同步性""]","[""财务变化""]","[""2023-2025"", ""年度报告"", ""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""营业收入""]","[""确认""]","[""判断""]","[""结论""]"
