Session,source_turn_id,Add Prompt,Current User,Summary opening,current_user_bigram_coverage,best_following_turn_id,best_following_user_bigram_coverage,following_minus_current_coverage,potential_following_task_dominance,current_user_tasks,summary_opening_tasks,following_only_tasks_in_summary,current_tasks_preserved,current_user_from_frozen_session_matches
S001,S001-Q038,当前前后文 Prompt（主要基线）,结合刚才的反向检查，当前最值得关注的资产端风险是什么；先说明能确认的事实，再说还不能确认的原因。,"用户要求结合前文反向检查，识别当前最值得关注的资产端风险，并先说明可确认事实、再说明不能确认的原因。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446",0.675,S001-Q040,0.14814814814814814,-0.5268518518518519,False,"[""原因解释"", ""风险排序""]","[""原因解释"", ""口径核验"", ""来源核验"", ""风险排序""]","[""来源核验""]","[""原因解释"", ""风险排序""]",True
S001,S001-Q039,当前前后文 Prompt（主要基线）,如果要向管理层追问，前面的资产和权益变化应当转化成哪些可核实的问题；请从当前岗位最关心的证据开始回答。,"用户要求将前文确认的资产和权益变化转化为可向管理层追问的可核实问题，并从当前岗位（权益研究员）最关心的证据开始回答。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025",0.6170212765957447,S001-Q040,0.14814814814814814,-0.46887312844759654,False,"[""杠杆分析"", ""管理层问询""]","[""口径核验"", ""杠杆分析"", ""来源核验"", ""管理层问询""]","[""口径核验"", ""来源核验""]","[""杠杆分析"", ""管理层问询""]",True
S001,S001-Q040,当前前后文 Prompt（主要基线）,沿着上一轮的结论，把这一章接回利润和现金分析，给出资产、权益与经营结果的综合判断；不要只比较2023年和2025年两个端点。,"用户要求将资产、权益与经营结果接回利润和现金分析，给出综合判断，并避免只比较2023年和2025年两个端点。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,6",0.6666666666666666,S001-Q043,0.09523809523809523,-0.5714285714285714,False,"[""同步比较"", ""综合判断""]","[""口径核验"", ""同步比较"", ""来源核验"", ""综合判断""]","[""口径核验"", ""来源核验""]","[""同步比较"", ""综合判断""]",True
S001,S001-Q041,当前前后文 Prompt（主要基线）,前面的结论先不往下延伸，接下来逐项确认它们能否追溯到公开披露；如果指标方向不同，请保留这种冲突。,"用户要求对前文结论进行来源追溯，逐项确认指标能否追溯到公开披露，并保留方向不同的冲突。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：总资产2023年2,727亿元、2024年2,989.45亿元、2025年3,038.35亿元，同比分别为+9",0.4186046511627907,S001-Q042,0.13953488372093023,-0.2790697674418605,False,"[""来源核验""]","[""口径核验"", ""同比解释"", ""来源核验""]","[""口径核验""]","[""来源核验""]",True
S001,S001-Q042,当前前后文 Prompt（主要基线）,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；把结论写得可以回到公开来源复算。,"用户要求检查三年比较数是否存在单位、主体或重述口径差异，并确保结论可回到公开来源复算。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分",0.6976744186046512,S001-Q045,0.20930232558139536,-0.4883720930232558,False,"[""口径核验"", ""可复算性"", ""同步比较"", ""来源核验""]","[""口径核验"", ""可复算性"", ""同步比较"", ""同比解释"", ""来源核验""]",[],"[""口径核验"", ""可复算性"", ""同步比较"", ""来源核验""]",True
S001,S001-Q043,当前前后文 Prompt（主要基线）,沿着上一轮的口径检查，把原始披露、派生计算和分析判断分开写清楚；请明确哪些是年报原数、哪些是计算结果。,"用户要求沿上一轮口径检查，将原始披露、派生计算和分析判断分开，明确哪些是年报原数、哪些是计算结果。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38",0.7380952380952381,S001-Q045,0.23255813953488372,-0.5055370985603544,False,"[""口径核验"", ""可复算性"", ""来源核验""]","[""口径核验"", ""可复算性"", ""来源核验""]",[],"[""口径核验"", ""可复算性"", ""来源核验""]",True
S001,S001-Q044,当前前后文 Prompt（主要基线）,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把口径限制放在结论里，不要另作假设。,用户要求审查前文三层证据中哪些措辞超出事实支持强度，并将口径限制写入结论。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比分别为+15.38%、-,0.35714285714285715,S001-Q045,0.23255813953488372,-0.12458471760797343,False,"[""口径核验"", ""证据分级""]","[""口径核验"", ""同比解释"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],"[""口径核验"", ""证据分级""]",True
S001,S001-Q045,当前前后文 Prompt（主要基线）,接着看信息缺口，前面哪些问题仅凭当前年度报告摘要还不能回答；把2024年这个中间点也保留下来。,"用户要求基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）检查信息缺口，明确哪些问题仅凭当前年度报告摘要无法回答，并保留2024年作为中间点。助手确认三年完整财年数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，",0.5581395348837209,S001-Q048,0.047619047619047616,-0.5105204872646734,False,"[""信息缺口"", ""拐点定位""]","[""信息缺口"", ""口径核验"", ""拐点定位"", ""来源核验""]",[],"[""信息缺口"", ""拐点定位""]",True
S001,S001-Q046,当前前后文 Prompt（主要基线）,结合刚才的缺口，回头修订一处前面可能过度外推的判断；结论要能直接接到下一轮继续追问。,"用户要求结合前文信息缺口，修订一处可能过度外推的判断，并确保结论能衔接下一轮追问。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：归母股东权益2023年2,156.69亿元、2024年2,331.06亿元、2025年2,446.38亿元，同比分",0.4473684210526316,S001-Q047,0.09803921568627451,-0.3493292053663571,False,"[""判断修订""]","[""信息缺口"", ""判断修订"", ""口径核验"", ""同比解释"", ""来源核验""]","[""来源核验""]","[""判断修订""]",True
S001,S001-Q047,当前前后文 Prompt（主要基线）,沿着上一轮的结论，修订以后再做一次反证检验，是否还有真实数字与主结论冲突；请区分最新一年的边际变化和完整三年路径。,"用户要求基于前文修订后的结论，对贵州茅台2023-2025年财务数据再做一次反证检验，区分最新一年（2025年）的边际变化与完整三年路径。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认三年完整财年数据：营业收入2023年1,476.94亿元、2024年1,70",0.49019607843137253,S001-Q050,0.09523809523809523,-0.3949579831932773,False,"[""判断修订"", ""反证检验"", ""验证""]","[""判断修订"", ""反证检验"", ""口径核验"", ""来源核验"", ""验证""]","[""来源核验""]","[""判断修订"", ""反证检验"", ""验证""]",True
S002,S002-Q001,当前前后文 Prompt（主要基线）,先帮我梳理一下贵州茅台2023—2025年的主要财务变化；把2024年这个中间点也保留下来。,"用户要求梳理贵州茅台2023—2025年主要财务变化，并保留2024年作为中间点。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）提供三年数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿元，同比分别为+15.38",0.5526315789473685,S002-Q004,0.13157894736842105,-0.42105263157894746,False,"[""拐点定位""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""来源核验""]","[""拐点定位""]",True
S002,S002-Q002,当前前后文 Prompt（主要基线）,刚才先看了整体变化，接着确认一下年报来源、单位和三年比较口径是否一致；结论要能直接接到下一轮继续追问。,"用户要求确认贵州茅台2023-2025年年报来源、单位和三年比较口径是否一致，并确保结论能衔接下一轮追问。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17，来源地址https://static.cninfo.com.cn/finalpage/2026-04-17/1225114731.PDF）确认口径，并重申三年关键数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年",0.45652173913043476,S002-Q005,0.14285714285714285,-0.3136645962732919,False,"[""口径核验"", ""同步比较"", ""来源核验""]","[""口径核验"", ""同步比较"", ""来源核验""]",[],"[""口径核验"", ""同步比较"", ""来源核验""]",True
S002,S002-Q003,当前前后文 Prompt（主要基线）,口径确认后，把刚才提到的关键指标逐年列出来，哪一年变化最明显；请区分最新一年的边际变化和完整三年路径。,"用户要求基于已确认口径，逐年列出贵州茅台2023-2025年关键指标，指出变化最明显的年份，并区分最新一年（2025年）的边际变化与完整三年路径。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）提供数据：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%；归母净利润2023年747.34亿元、2024年862.",0.5909090909090909,S002-Q005,0.14285714285714285,-0.4480519480519481,False,"[""口径核验"", ""拐点定位""]","[""口径核验"", ""同比解释"", ""来源核验"", ""盈利质量""]","[""盈利质量""]","[""口径核验""]",True
S002,S002-Q004,当前前后文 Prompt（主要基线）,沿着上一轮的年度变化看，收入规模和利润表现是同步的吗；回答时同时保留一项可能的反证。,"用户基于前文已确认的贵州茅台2023-2025年财务数据，询问收入规模与利润表现是否同步，并要求保留一项可能的反证。助手基于《贵州茅台2025年年度报告或年度报告摘要》（披露日期2026-04-17）确认：营业收入2023年1,476.94亿元、2024年1,708.99亿元、2025年1,688.38亿元，同比分别为+15.71%、-1.21%；归母净利润2023年747.34亿元、2024年862.28亿元、2025年823.20亿",0.4473684210526316,S002-Q005,0.14285714285714285,-0.30451127819548873,False,"[""反证检验"", ""同步比较""]","[""反证检验"", ""口径核验"", ""同步比较"", ""同比解释"", ""来源核验"", ""盈利质量""]","[""口径核验"", ""同比解释"", ""盈利质量""]","[""反证检验"", ""同步比较""]",True
