session_id,query_id,candidate,search_variant,comparison,before_gold_ranks,after_gold_ranks,transition,promoted_gold,demoted_gold,max_promotion,max_demotion
S003,S003-Q091,A1,P2,A1 vs Old under P2,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 7, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 2, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 11}",UNCHANGED_HIT,0,0,20,3
S003,S003-Q091,A2,Baseline,A2 vs Old under Baseline,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 6, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 3, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 14}",UNCHANGED_HIT,0,0,21,6
S003,S003-Q091,A2,P2,A2 vs Old under P2,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 6, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 3, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 14}",UNCHANGED_HIT,0,0,21,6
S003,S003-Q091,A3,Baseline,A3 vs Old under Baseline,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 2, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 20, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 12}",UNCHANGED_HIT,1,1,25,16
S003,S003-Q091,A3,P2,A3 vs Old under P2,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 27, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 4, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 8}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 2, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 20, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 12}",UNCHANGED_HIT,1,1,25,16
S004,S004-Q007,A1,Baseline,A1 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",UNCHANGED_HIT,0,0,-1,1
S004,S004-Q007,A1,P2,A1 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",UNCHANGED_HIT,0,0,-1,1
S004,S004-Q007,A2,Baseline,A2 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",UNCHANGED_HIT,0,0,-1,1
S004,S004-Q007,A2,P2,A2 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",UNCHANGED_HIT,0,0,-1,1
S004,S004-Q007,A3,Baseline,A3 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",UNCHANGED_HIT,0,0,-1,1
S004,S004-Q007,A3,P2,A3 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",UNCHANGED_HIT,0,0,-1,1
S004,S004-Q011,A1,Baseline,A1 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",UNCHANGED_HIT,0,0,0,1
S004,S004-Q011,A1,P2,A1 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",UNCHANGED_HIT,0,0,0,1
S004,S004-Q011,A2,Baseline,A2 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",UNCHANGED_HIT,0,0,0,1
S004,S004-Q011,A2,P2,A2 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",UNCHANGED_HIT,0,0,0,1
S004,S004-Q011,A3,Baseline,A3 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",UNCHANGED_HIT,0,0,0,1
S004,S004-Q011,A3,P2,A3 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 7, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",UNCHANGED_HIT,0,0,0,1
S004,S004-Q013,A1,Baseline,A1 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 4}",UNCHANGED_HIT,0,0,0,2
S004,S004-Q013,A1,P2,A1 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 4}",UNCHANGED_HIT,0,0,-1,1
S004,S004-Q013,A2,Baseline,A2 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 5}",UNCHANGED_HIT,0,0,-1,3
S004,S004-Q013,A2,P2,A2 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 5}",UNCHANGED_HIT,0,0,-1,2
S004,S004-Q013,A3,Baseline,A3 vs Old under Baseline,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 2}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 5}",UNCHANGED_HIT,0,0,-1,3
S004,S004-Q013,A3,P2,A3 vs Old under P2,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 8, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 5}",UNCHANGED_HIT,0,0,-1,2
S004,S004-Q014,A1,Baseline,A1 vs Old under Baseline,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 1}",UNCHANGED_HIT,0,0,1,-1
S004,S004-Q014,A1,P2,A1 vs Old under P2,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}",UNCHANGED_HIT,0,0,0,0
S004,S004-Q014,A2,Baseline,A2 vs Old under Baseline,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}",UNCHANGED_HIT,0,0,0,0
S004,S004-Q014,A2,P2,A2 vs Old under P2,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}",UNCHANGED_HIT,0,0,0,0
S004,S004-Q014,A3,Baseline,A3 vs Old under Baseline,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}",UNCHANGED_HIT,0,0,0,0
S004,S004-Q014,A3,P2,A3 vs Old under P2,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 2}",UNCHANGED_HIT,0,0,0,0
S004,S004-Q021,A1,Baseline,A1 vs Old under Baseline,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 2}",RESCUED,1,0,9,-9
S004,S004-Q021,A1,P2,A1 vs Old under P2,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 2}",RESCUED,1,0,9,-9
S004,S004-Q021,A2,Baseline,A2 vs Old under Baseline,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 7}",UNCHANGED_MISS,0,0,4,-4
S004,S004-Q021,A2,P2,A2 vs Old under P2,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 7}",UNCHANGED_MISS,0,0,4,-4
S004,S004-Q021,A3,Baseline,A3 vs Old under Baseline,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}",UNCHANGED_MISS,0,0,0,0
S004,S004-Q021,A3,P2,A3 vs Old under P2,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 11}",UNCHANGED_MISS,0,0,0,0
S004,S004-Q022,A1,Baseline,A1 vs Old under Baseline,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 9, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 7, ""1e8809d9-9426-51b9-9e17-039093174440"": 10}",HURT,0,1,2,5
S004,S004-Q022,A1,P2,A1 vs Old under P2,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 9}",UNCHANGED_HIT,0,1,0,4
S004,S004-Q022,A2,Baseline,A2 vs Old under Baseline,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 9, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 7, ""1e8809d9-9426-51b9-9e17-039093174440"": 10}",HURT,0,1,2,5
S004,S004-Q022,A2,P2,A2 vs Old under P2,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 5, ""1e8809d9-9426-51b9-9e17-039093174440"": 10}",UNCHANGED_HIT,0,1,-3,5
S004,S004-Q022,A3,Baseline,A3 vs Old under Baseline,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 9, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 5, ""1e8809d9-9426-51b9-9e17-039093174440"": 6}",UNCHANGED_HIT,1,1,4,1
S004,S004-Q022,A3,P2,A3 vs Old under P2,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 2, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 6, ""1e8809d9-9426-51b9-9e17-039093174440"": 2}",UNCHANGED_HIT,0,1,3,4
S004,S004-Q026,A1,Baseline,A1 vs Old under Baseline,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 15}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 21}",UNCHANGED_MISS,0,0,0,6
S004,S004-Q026,A1,P2,A1 vs Old under P2,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 19, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 21}",UNCHANGED_MISS,0,0,1,12
S004,S004-Q026,A2,Baseline,A2 vs Old under Baseline,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 15}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 16}",UNCHANGED_MISS,0,0,2,1
S004,S004-Q026,A2,P2,A2 vs Old under P2,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 19, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 15}",UNCHANGED_MISS,0,0,1,6
S004,S004-Q026,A3,Baseline,A3 vs Old under Baseline,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 15}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 22, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 10}",UNCHANGED_MISS,0,0,5,0
S004,S004-Q026,A3,P2,A3 vs Old under P2,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 9}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 17, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 12}",UNCHANGED_MISS,0,0,3,3
S004,S004-Q028,A1,Baseline,A1 vs Old under Baseline,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 4}",RESCUED,1,0,15,-15
S004,S004-Q028,A1,P2,A1 vs Old under P2,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 7}",UNCHANGED_MISS,0,0,-1,1
S004,S004-Q028,A2,Baseline,A2 vs Old under Baseline,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 3}",RESCUED,1,0,16,-16
S004,S004-Q028,A2,P2,A2 vs Old under P2,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 2}",RESCUED,1,0,4,-4
S004,S004-Q028,A3,Baseline,A3 vs Old under Baseline,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 19}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 5}",RESCUED,1,0,14,-14
S004,S004-Q028,A3,P2,A3 vs Old under P2,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 6}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 2}",RESCUED,1,0,4,-4
S004,S004-Q033,A1,Baseline,A1 vs Old under Baseline,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 2, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 7, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 21}",HURT,0,1,-3,5
S004,S004-Q033,A1,P2,A1 vs Old under P2,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 13, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 22}",UNCHANGED_MISS,0,0,-2,3
S004,S004-Q033,A2,Baseline,A2 vs Old under Baseline,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 2, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 13, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 26}",HURT,0,1,-8,11
S004,S004-Q033,A2,P2,A2 vs Old under P2,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}",UNCHANGED_MISS,0,0,0,0
S004,S004-Q033,A3,Baseline,A3 vs Old under Baseline,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 2, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 23, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}",HURT,0,1,0,21
S004,S004-Q033,A3,P2,A3 vs Old under P2,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 11, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 20, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 21}",UNCHANGED_MISS,0,0,-2,9
S004,S004-Q035,A1,Baseline,A1 vs Old under Baseline,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 6}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 18}",UNCHANGED_MISS,0,0,-12,12
S004,S004-Q035,A1,P2,A1 vs Old under P2,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 19}",HURT,0,1,-14,14
S004,S004-Q035,A2,Baseline,A2 vs Old under Baseline,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 6}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 27}",UNCHANGED_MISS,0,0,-21,21
S004,S004-Q035,A2,P2,A2 vs Old under P2,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 27}",HURT,0,1,-22,22
S004,S004-Q035,A3,Baseline,A3 vs Old under Baseline,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 6}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 15}",UNCHANGED_MISS,0,0,-9,9
S004,S004-Q035,A3,P2,A3 vs Old under P2,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 16}",HURT,0,1,-11,11
S004,S004-Q039,A1,Baseline,A1 vs Old under Baseline,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 6, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 10, ""594016a4-b321-5143-a8c6-3923fed20111"": 20}",UNCHANGED_MISS,0,0,1,4
S004,S004-Q039,A1,P2,A1 vs Old under P2,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 11, ""594016a4-b321-5143-a8c6-3923fed20111"": 8}",HURT,0,1,13,6
S004,S004-Q039,A2,Baseline,A2 vs Old under Baseline,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 6, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 3, ""594016a4-b321-5143-a8c6-3923fed20111"": 32}",RESCUED,1,0,3,11
S004,S004-Q039,A2,P2,A2 vs Old under P2,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 9, ""594016a4-b321-5143-a8c6-3923fed20111"": 25}",HURT,0,1,-4,4
S004,S004-Q039,A3,Baseline,A3 vs Old under Baseline,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 6, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 15, ""594016a4-b321-5143-a8c6-3923fed20111"": 25}",UNCHANGED_MISS,0,0,-4,9
S004,S004-Q039,A3,P2,A3 vs Old under P2,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 5, ""594016a4-b321-5143-a8c6-3923fed20111"": 21}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 20, ""594016a4-b321-5143-a8c6-3923fed20111"": 14}",HURT,0,1,7,15
S004,S004-Q042,A1,Baseline,A1 vs Old under Baseline,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 11}",UNCHANGED_MISS,0,0,-3,3
S004,S004-Q042,A1,P2,A1 vs Old under P2,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 11}",UNCHANGED_MISS,0,0,-3,3
S004,S004-Q042,A2,Baseline,A2 vs Old under Baseline,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 18}",UNCHANGED_MISS,0,0,-10,10
S004,S004-Q042,A2,P2,A2 vs Old under P2,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 18}",UNCHANGED_MISS,0,0,-10,10
S004,S004-Q042,A3,Baseline,A3 vs Old under Baseline,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 19}",UNCHANGED_MISS,0,0,-11,11
S004,S004-Q042,A3,P2,A3 vs Old under P2,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 8}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 19}",UNCHANGED_MISS,0,0,-11,11
S004,S004-Q044,A1,Baseline,A1 vs Old under Baseline,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 36, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 25}",UNCHANGED_MISS,0,0,4,11
S004,S004-Q044,A1,P2,A1 vs Old under P2,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 36, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 25}",UNCHANGED_MISS,0,0,4,11
S004,S004-Q044,A2,Baseline,A2 vs Old under Baseline,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 39, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 13}",UNCHANGED_MISS,0,0,1,-1
S004,S004-Q044,A2,P2,A2 vs Old under P2,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 39, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 13}",UNCHANGED_MISS,0,0,1,-1
S004,S004-Q044,A3,Baseline,A3 vs Old under Baseline,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 36, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 7}",UNCHANGED_MISS,0,0,7,-4
S004,S004-Q044,A3,P2,A3 vs Old under P2,"{""094486b7-1e86-5360-8005-66c6886152c2"": 40, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 14}","{""094486b7-1e86-5360-8005-66c6886152c2"": 36, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 7}",UNCHANGED_MISS,0,0,7,-4
S004,S004-Q049,A1,Baseline,A1 vs Old under Baseline,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 25}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 8}",UNCHANGED_MISS,0,0,17,-17
S004,S004-Q049,A1,P2,A1 vs Old under P2,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 14}",UNCHANGED_MISS,0,0,24,-24
S004,S004-Q049,A2,Baseline,A2 vs Old under Baseline,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 25}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 2}",RESCUED,1,0,23,-23
S004,S004-Q049,A2,P2,A2 vs Old under P2,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 15}",UNCHANGED_MISS,0,0,23,-23
S004,S004-Q049,A3,Baseline,A3 vs Old under Baseline,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 25}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 24}",UNCHANGED_MISS,0,0,1,-1
S004,S004-Q049,A3,P2,A3 vs Old under P2,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 38}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 34}",UNCHANGED_MISS,0,0,4,-4
