Checkpoint,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,transition,query_text,query_categories,dense_rank,hybrid_rank,hybrid_full_rank,dense_score,raw_bm25_score,normalized_bm25_score,hybrid_final_score,shared_bm25_tokens
C0,C0 Hybrid vs Dense,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,9,12,-3,0.48527994751930237,0.2962385478540123,-0.18904139966529004,UNCHANGED,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；先说明能确认的事实，再说还不能确认的原因。,"[""证据层级/证据强度""]",9,12,12,0.48527994751930237,7.760607719421387,0.10719714818872231,0.2962385478540123,"[""原因"", ""的"", ""确认"", ""说明"", ""还是""]"
C0,C0 Hybrid vs Dense,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,37,35,2,0.39760541915893555,0.21205184238831098,-0.18555357677062456,UNCHANGED,把这一轮质疑、修订和仍未解决的矛盾汇总成一段正式结论；把结论写得可以回到公开来源复算。,"[""判断修订""]",37,35,36,0.39760541915893555,4.792359352111816,0.02649826561768641,0.21205184238831098,"[""一轮"", ""修订"", ""和"", ""来源"", ""的"", ""结论""]"
C0,C0 Hybrid vs Dense,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,1,3,-2,0.37955912947654724,0.19165016188783784,-0.1879089675887094,UNCHANGED,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；把口径限制放在结论里，不要另作假设。,"[""指标名""]",1,3,3,0.37955912947654724,0.8307956457138062,0.0037411942991284392,0.19165016188783784,"[""现金流"", ""的"", ""经营"", ""结论""]"
C0,C0 Hybrid vs Dense,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,3,4,-1,0.48598742485046387,0.2553651643740723,-0.23062226047639156,UNCHANGED,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,"[""指标名"", ""反证/反例""]",3,4,4,0.48598742485046387,4.651675224304199,0.02474290389768075,0.2553651643740723,"[""了"", ""变化"", ""总资产"", ""梳理"", ""的""]"
C0,C0 Hybrid vs Dense,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,2,3,-1,0.513968288898468,0.26914328132002513,-0.2448250075784429,UNCHANGED,前面的利润和现金已经梳理过了，接下来检查总资产的三年变化；回答时同时保留一项可能的反证。,"[""指标名"", ""反证/反例""]",2,3,3,0.513968288898468,4.616183280944824,0.024318273741582217,0.26914328132002513,"[""利润"", ""已经"", ""总资产"", ""现金"", ""的""]"
C0,C0 Hybrid vs Dense,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,7,1,6,0.4879744350910187,0.4241488068922479,-0.0638256281987708,PROMOTED,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,"[""指标名"", ""近似杠杆""]",7,1,1,0.4879744350910187,10.852076530456543,0.360323178693477,0.4241488068922479,"[""不能"", ""先"", ""变化"", ""基于"", ""的"", ""结论"", ""能"", ""说明"", ""近似""]"
C0,C0 Hybrid vs Dense,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,2,2,0,0.5344179272651672,0.3559959518911849,-0.17842197537398236,UNCHANGED,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请先给结论，再说明三年依据。,"[""指标名"", ""近似杠杆""]",2,2,2,0.5344179272651672,8.934257507324219,0.17757397651720253,0.3559959518911849,"[""三年"", ""再"", ""原数"", ""和"", ""的"", ""结论"", ""请"", ""近似""]"
C0,C0 Hybrid vs Dense,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,1,0,0.5515123605728149,0.6969219496956314,0.14540958912281643,UNCHANGED,把前面的营业收入接回来，资产变化有没有得到规模增长支撑；请把两段同比分开，不要合成一个趋势词。,"[""指标名""]",1,1,1,0.5515123605728149,15.351358413696289,0.8423315388184477,0.6969219496956314,"[""两段"", ""前面"", ""变化"", ""同比"", ""得到"", ""把"", ""支撑"", ""的"", ""资产""]"
C0,C0 Hybrid vs Dense,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,14,16,-2,0.6067447662353516,0.31112846673394634,-0.2956162995014052,UNCHANGED,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；不要只比较2023年和2025年两个端点。,"[""指标名"", ""年份/数字""]",14,16,16,0.6067447662353516,3.6990063190460205,0.015512167232541113,0.31112846673394634,"[""2023"", ""2025"", ""不要"", ""和"", ""年"", ""的"", ""盈利"", ""结论""]"
C0,C0 Hybrid vs Dense,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,4,-3,0.540005624294281,0.29054140475832557,-0.24946421953595543,UNCHANGED,刚才看到的现金流三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,"[""指标名""]",1,4,4,0.540005624294281,5.699284553527832,0.04107718522237011,0.29054140475832557,"[""刚才"", ""变化"", ""现金流"", ""的"", ""看到"", ""连续""]"
C0,C0 Hybrid vs Dense,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,8,-5,0.5354854464530945,0.28167863305688784,-0.25380681339620664,DEMOTED,刚才看到的现金流三年路径是连续变化还是中途反转；如果指标方向不同，请保留这种冲突。,"[""指标名""]",3,8,8,0.5354854464530945,4.896256923675537,0.027871819660681224,0.28167863305688784,"[""刚才"", ""指标"", ""是"", ""现金流"", ""的"", ""连续""]"
C0,C0 Hybrid vs Dense,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,21,19,2,0.5021357536315918,0.2797166665413822,-0.22241908709020958,UNCHANGED,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把2024年这个中间点也保留下来。,"[""指标名"", ""年份/数字""]",21,19,19,0.5021357536315918,6.399015426635742,0.0572975794511726,0.2797166665413822,"[""2024"", ""前面"", ""变化"", ""年"", ""总资产"", ""把"", ""的"", ""结合""]"
C0,C0 Hybrid vs Dense,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,6,3,3,0.566022515296936,0.3924377894251055,-0.17358472587183055,PROMOTED,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把2024年这个中间点也保留下来。,"[""指标名"", ""年份/数字""]",6,3,3,0.566022515296936,9.45527458190918,0.21885306355327494,0.3924377894251055,"[""2024"", ""再"", ""前面"", ""变化"", ""年"", ""总资产"", ""的"", ""确认"", ""问题""]"
C0,C0 Hybrid vs Dense,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,2,6,-4,0.4874832332134247,0.31148397691743157,-0.1759992562959931,DEMOTED,我不想只听支持项，哪项前面已经出现的数字可能推翻现金质量结论；请区分最新一年的边际变化和完整三年路径。,"[""反证/反例""]",2,6,6,0.4874832332134247,8.293379783630371,0.13548472062143851,0.31148397691743157,"[""三年"", ""区分"", ""变化"", ""的"", ""请"", ""路径""]"
C0,C0 Hybrid vs Dense,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,19,8,11,0.47346293926239014,0.27766230620878757,-0.19580063305360257,UNCHANGED,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,"[""信息缺口""]",19,8,8,0.47346293926239014,7.165365695953369,0.081861673155185,0.27766230620878757,"[""一轮"", ""上"", ""同比"", ""在"", ""把"", ""的""]"
C0,C0 Hybrid vs Dense,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,22,-5,0.4776647090911865,0.24656181822536952,-0.231102890865817,UNCHANGED,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；如果证据不足，直接说明缺口，不要补估计值。,"[""信息缺口""]",17,22,22,0.4776647090911865,3.6920220851898193,0.015458927359552494,0.24656181822536952,"[""在"", ""的"", ""直接""]"
C0,C0 Hybrid vs Dense,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,11,21,-10,0.5142894387245178,0.26825856794265923,-0.2460308707818586,UNCHANGED,基于前面的收入和利润原数，近似利润率发生了什么变化；请用完整财年数据回答，不加入季度信息。,"[""指标名""]",11,21,21,0.5142894387245178,4.432124614715576,0.022227697160800614,0.26825856794265923,"[""利润"", ""和"", ""回答"", ""基于"", ""收入"", ""的""]"
C0,C0 Hybrid vs Dense,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,4,11,-7,0.5138795971870422,0.26470434301482065,-0.24917525417222158,DEMOTED,结合刚才的反证，前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,"[""年份/数字"", ""反证/反例"", ""判断修订""]",4,11,11,0.5138795971870422,3.701221227645874,0.015529088842599022,0.26470434301482065,"[""2023"", ""2025"", ""刚才"", ""反证"", ""和"", ""年"", ""的""]"
C0,C0 Hybrid vs Dense,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,22,7,0.42981383204460144,0.2429046970953323,-0.18690913494926914,UNCHANGED,结合刚才的反证，前面有哪些表述需要降级或修正；不要只比较2023年和2025年两个端点。,"[""年份/数字"", ""反证/反例"", ""判断修订""]",29,22,22,0.42981383204460144,6.350283145904541,0.05599556214606316,0.2429046970953323,"[""2023"", ""2025"", ""不要"", ""刚才"", ""和"", ""年"", ""的"", ""表述""]"
C0,C0 Hybrid vs Dense,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,12,28,-16,0.5011759400367737,0.2559800559732576,-0.24519588406351606,UNCHANGED,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；请明确哪些是年报原数、哪些是计算结果。,"[""其它""]",12,28,28,0.5011759400367737,2.962333917617798,0.010784171909741557,0.2559800559732576,"[""刚才"", ""年报"", ""或"", ""来源""]"
C0,C0 Hybrid vs Dense,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,37,32,5,0.4009626805782318,0.21622124328496448,-0.18474143729326734,UNCHANGED,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,"[""年份/数字""]",37,32,32,0.4009626805782318,5.147153854370117,0.03147980599169714,0.21622124328496448,"[""2024"", ""中"", ""事实"", ""保留"", ""刚才"", ""年"", ""的""]"
C0,C0 Hybrid vs Dense,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,22,3,19,0.44993260502815247,0.388268041438944,-0.061664563589208465,PROMOTED,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把2024年这个中间点也保留下来。,"[""年份/数字""]",22,3,3,0.44993260502815247,10.552824974060059,0.32660347784973554,0.388268041438944,"[""2024"", ""保留"", ""年"", ""把"", ""的"", ""证据"", ""超过""]"
C0,C0 Hybrid vs Dense,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,25,34,-9,0.39701777696609497,0.20376050803726536,-0.1932572689288296,UNCHANGED,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；请先给结论，再说明三年依据。,"[""其它""]",25,34,34,0.39701777696609497,2.9089744091033936,0.01050323910843573,0.20376050803726536,"[""具体"", ""原因"", ""把"", ""披露"", ""的"", ""结论""]"
C0,C0 Hybrid vs Dense,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,16,12,4,0.4209011197090149,0.34855589785140384,-0.07234522185761105,UNCHANGED,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断需要修订，请直接指出。,"[""反证/反例"", ""判断修订""]",16,12,12,0.4209011197090149,10.07332706451416,0.2762106759937928,0.34855589785140384,"[""不"", ""冲突"", ""前面"", ""如果"", ""指标"", ""的"", ""结论"", ""请""]"
C0,C0 Hybrid vs Dense,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,36,15,21,0.3635977506637573,0.27695876499965,-0.08663898566410733,UNCHANGED,刚才的反例与主结论冲突在哪里，是口径问题还是指标本来就不同步；如果前面的判断需要修订，请直接指出。,"[""反证/反例"", ""判断修订""]",36,15,15,0.3635977506637573,9.104132652282715,0.19031977933554273,0.27695876499965,"[""与"", ""前面"", ""在"", ""的"", ""直接"", ""结论"", ""问题"", ""需要""]"
C0,C0 Hybrid vs Dense,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,50,23,27,0.3734886050224304,0.2672768616567468,-0.10621174336568362,UNCHANGED,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,"[""基期判断""]",50,23,23,0.3734886050224304,8.69935131072998,0.1610651182910632,0.2672768616567468,"[""不能"", ""原因"", ""接着"", ""的"", ""确认"", ""能"", ""还""]"
C0,C0 Hybrid vs Dense,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,8,16,-8,0.4666304290294647,0.29695500983321554,-0.16967541919624918,UNCHANGED,接着用一个可复算比率检查刚才的基期判断，但不要把近似值当正式指标；先说明能确认的事实，再说还不能确认的原因。,"[""基期判断""]",8,16,16,0.4666304290294647,8.149541854858398,0.12727959063696637,0.29695500983321554,"[""不要"", ""事实"", ""判断"", ""原因"", ""指标"", ""的"", ""确认"", ""说明""]"
C0,C0 Hybrid vs Dense,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,25,12,13,0.39264366030693054,0.25882210033579134,-0.1338215599711392,UNCHANGED,把上一轮的计算放回证据层级，它属于披露事实还是分析工具；请从当前岗位最关心的证据开始回答。,"[""证据层级/证据强度""]",25,12,12,0.39264366030693054,8.108189582824707,0.1250005403646522,0.25882210033579134,"[""一轮"", ""上"", ""事实"", ""分析"", ""把"", ""披露"", ""的"", ""计算"", ""请""]"
C0,C0 Hybrid vs Dense,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,14,17,-3,0.42972472310066223,0.2772836868821399,-0.15244103621852234,UNCHANGED,这条证据链里如果有两个指标方向相反，前面的冲突应该怎样解释；结论要能直接接到下一轮继续追问。,"[""证据层级/证据强度""]",14,17,17,0.42972472310066223,8.105300903320312,0.1248426506636176,0.2772836868821399,"[""两个"", ""方向"", ""的"", ""证据""]"
C0,C0 Hybrid vs Dense,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,31,4,27,0.39131292700767517,0.6158672340017989,0.2245543069941237,PROMOTED,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,"[""证据层级/证据强度"", ""反证/反例"", ""判断修订""]",31,4,4,0.39131292700767517,15.322735786437988,0.8404215409959226,0.6158672340017989,"[""与"", ""事实"", ""信息"", ""修订"", ""判断"", ""前面"", ""区分"", ""回答"", ""的"", ""计算""]"
C0,C0 Hybrid vs Dense,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,33,7,26,0.38522157073020935,0.5253427636016033,0.1401211928713939,UNCHANGED,修订后重新区分事实、计算与判断，前面各轮的信息有没有被混在一起；回答时同时保留一项可能的反证。,"[""证据层级/证据强度"", ""反证/反例"", ""判断修订""]",33,7,7,0.38522157073020935,13.375479698181152,0.665463956472997,0.5253427636016033,"[""与"", ""事实"", ""保留"", ""判断"", ""前面"", ""时"", ""的"", ""被"", ""计算""]"
C0,C0 Hybrid vs Dense,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,6,11,-5,0.4341575503349304,0.2563081680930814,-0.17784938224184904,UNCHANGED,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问的关系。,"[""其它""]",6,11,11,0.4341575503349304,7.073051929473877,0.07845878585123238,0.2563081680930814,"[""上"", ""和"", ""它"", ""的"", ""结论"", ""而""]"
C0,C0 Hybrid vs Dense,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,39,45,-6,0.34592118859291077,0.1766074585100567,-0.16931373008285408,UNCHANGED,接着审查表达强度，哪些结论只能说“显示”而不能说“证明”；别只复述数字，要说明它和上一问的关系。,"[""其它""]",39,45,45,0.34592118859291077,2.1731600761413574,0.0072937284272026285,0.1766074585100567,"[""上"", ""和"", ""的"", ""结论""]"
C0,C0 Hybrid vs Dense,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,6,8,-2,0.4145900309085846,0.35170078464357213,-0.06288924626501247,UNCHANGED,沿着上一轮的材料表达，再补全来源、限制和允许后续引用的中间结论；如果前面的判断需要修订，请直接指出。,"[""判断修订""]",6,8,8,0.4145900309085846,10.197673797607422,0.28881153837855966,0.35170078464357213,"[""修订"", ""判断"", ""和"", ""来源"", ""沿着"", ""的"", ""结论"", ""请"", ""需要""]"
C0,C0 Hybrid vs Dense,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,7,19,-12,0.447327196598053,0.24659089835045567,-0.2007362982475973,UNCHANGED,结合刚才的压力检验，冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,"[""其它""]",7,19,22,0.447327196598053,5.929318904876709,0.04585460010285837,0.24659089835045567,"[""为"", ""保留"", ""指标"", ""提示"", ""来源"", ""的"", ""结论"", ""降""]"
C0,C0 Hybrid vs Dense,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,67,67,0,0.32590147852897644,0.0,-0.32590147852897644,UNCHANGED,结合刚才的压力检验，冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,"[""其它""]",67,67,69,0.32590147852897644,2.7419633865356445,0.0,,"[""为"", ""公开"", ""来源"", ""的"", ""结论"", ""降""]"
C0,C0 Hybrid vs Dense,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,26,28,-2,0.41176116466522217,0.22819410518518668,-0.1835670594800355,UNCHANGED,结合刚才的压力检验，冲突指标应当保留在正文还是降为提示；把结论写得可以回到公开来源复算。,"[""其它""]",26,28,31,0.41176116466522217,5.872476577758789,0.04462704570515118,0.22819410518518668,"[""为"", ""在"", ""把"", ""来源"", ""正文"", ""的"", ""结论"", ""降""]"
