Checkpoint,comparison,session_id,query_id,transition,before_gold_ranks,after_gold_ranks,promoted_gold,demoted_gold,top5_page_ids_identical
C3,C3 Hybrid vs Dense,S004,S004-Q049,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 22}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 27}",0,0,False
C3,C3 Hybrid vs Dense,S004,S004-Q052,RESCUED,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 36, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 17}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 12, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 2}",1,0,False
C3,C3 Hybrid vs Dense,S004,S004-Q055,RESCUED,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 25, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 33}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 5, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 36}",1,0,False
C3,C3 Hybrid vs Dense,S004,S004-Q056,HURT,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 3}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 22}",0,1,False
C3,C3 Hybrid vs Dense,S004,S004-Q063,UNCHANGED_MISS,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 26}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 27}",0,0,False
C3,C3 Hybrid vs Dense,S004,S004-Q065,HURT,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 12, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 2}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 19, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 12}",0,1,False
C3,C3 Hybrid vs Dense,S004,S004-Q066,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 15, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 22}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 23, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 28}",0,0,False
C3,C3 Hybrid vs Dense,S004,S004-Q070,HURT,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 4}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 10}",0,1,False
C3,C3 Hybrid vs Dense,S005,S005-Q007,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 2}",0,0,True
C3,C3 Hybrid vs Dense,S005,S005-Q011,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 2}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 7, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q013,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 9, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q014,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 4}","{""c64751d6-21c8-5c09-87da-48f940293661"": 5}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q021,UNCHANGED_HIT,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 4}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 4}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q022,UNCHANGED_MISS,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 11, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 14}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 11, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 9}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q026,HURT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 5, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 10}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 7, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 9}",0,1,False
C3,C3 Hybrid vs Dense,S005,S005-Q028,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 13}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 18}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q033,UNCHANGED_HIT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 1, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 5, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 3}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q035,HURT,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 5}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 10}",0,1,False
C3,C3 Hybrid vs Dense,S005,S005-Q039,UNCHANGED_MISS,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 21, ""a9136ff5-7fca-58fe-8907-08b361042647"": 9}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 23, ""a9136ff5-7fca-58fe-8907-08b361042647"": 13}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q042,UNCHANGED_MISS,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 18}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 14}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q044,UNCHANGED_HIT,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 16, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 19, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 2}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q049,HURT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 1}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 8}",0,1,False
C3,C3 Hybrid vs Dense,S005,S005-Q052,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 26}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 3, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 33}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q055,UNCHANGED_MISS,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 24, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 7}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 23, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 7}",0,0,False
C3,C3 Hybrid vs Dense,S005,S005-Q056,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 17}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 19}",0,0,False
