comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,Model,Type,extreme_movement
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,11,5,6,0.6970088481903076,0.8363090753555298,0.13930022716522217,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,2,1,0.7119752168655396,0.8522138595581055,0.14023864269256592,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,4,10,-6,0.7066170573234558,0.7899338603019714,0.08331680297851562,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,18,16,2,0.7261838316917419,0.8388321399688721,0.11264830827713013,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,14,13,1,0.7453212141990662,0.8504440784454346,0.10512286424636841,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,8,5,3,0.7841389775276184,0.835631251335144,0.051492273807525635,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,5,10,-5,0.6531623601913452,0.7040358185768127,0.05087345838546753,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,19,3,16,0.60422682762146,0.7317221164703369,0.12749528884887695,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,3,0,0.5494986772537231,0.6190010905265808,0.06950241327285767,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,4,12,-8,0.5578400492668152,0.6849846839904785,0.12714463472366333,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,21,7,14,0.489423006772995,0.6903303861618042,0.2009073793888092,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,4,22,-18,0.5434472560882568,0.5702605247497559,0.026813268661499023,Alibaba-NLP/gte-multilingual-base,通用,TOP5_TO_OUTSIDE20
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,40,35,5,0.30329322814941406,0.44491487741470337,0.1416216492652893,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,28,18,10,0.3380138576030731,0.4845753312110901,0.14656147360801697,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,22,34,-12,0.5372671484947205,0.6098203659057617,0.07255321741104126,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,36,24,12,0.5712360143661499,0.6906952857971191,0.11945927143096924,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,17,38,-21,0.6142544746398926,0.6649057865142822,0.05065131187438965,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,25,48,-23,0.5234483480453491,0.5419225692749023,0.018474221229553223,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,33,28,5,0.5125783085823059,0.5943020582199097,0.08172374963760376,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,3,21,-18,0.6123521327972412,0.6655760407447815,0.05322390794754028,Alibaba-NLP/gte-multilingual-base,通用,TOP5_TO_OUTSIDE20
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,26,3,23,0.4568561911582947,0.6887035369873047,0.23184734582901,Alibaba-NLP/gte-multilingual-base,通用,OUTSIDE20_TO_TOP5
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,12,1,11,0.4582591652870178,0.596818745136261,0.13855957984924316,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,2,15,-13,0.47814619541168213,0.5241510272026062,0.04600483179092407,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,15,2,13,0.42474165558815,0.5922807455062866,0.1675390899181366,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,22,5,17,0.41263967752456665,0.5694971084594727,0.156857430934906,Alibaba-NLP/gte-multilingual-base,通用,OUTSIDE20_TO_TOP5
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,4,40,-36,0.5201765894889832,0.5864967703819275,0.06632018089294434,Alibaba-NLP/gte-multilingual-base,通用,TOP5_TO_OUTSIDE20
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,2,3,-1,0.4894738793373108,0.549105703830719,0.0596318244934082,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,7,0,0.4091431200504303,0.449504554271698,0.0403614342212677,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,2,3,-1,0.4483288526535034,0.5205780267715454,0.07224917411804199,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,9,9,0,0.4276643693447113,0.4829856753349304,0.055321305990219116,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,1,0,0.4773827791213989,0.5650285482406616,0.0876457691192627,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,4,4,0,0.42706114053726196,0.4354245364665985,0.008363395929336548,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,8,-4,0.5493555665016174,0.6279268264770508,0.07857125997543335,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,11,6,5,0.5612436532974243,0.6122488379478455,0.05100518465042114,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,13,1,0.5384949445724487,0.5829627513885498,0.044467806816101074,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,15,-10,0.6158711314201355,0.5808336138725281,-0.03503751754760742,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,10,9,1,0.5733019709587097,0.5943024754524231,0.02100050449371338,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,13,6,7,0.5440734028816223,0.7247013449668884,0.1806279420852661,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,10,-9,0.6653862595558167,0.7176599502563477,0.052273690700531006,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,2,9,-7,0.6522879004478455,0.718450665473938,0.06616276502609253,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,5,6,-1,0.6095507144927979,0.7391842603683472,0.12963354587554932,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,21,19,2,0.46689894795417786,0.5446001291275024,0.07770118117332458,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,9,9,0,0.5086044073104858,0.5900494456291199,0.08144503831863403,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,18,26,-8,0.5557105541229248,0.6084201335906982,0.05270957946777344,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,16,25,-9,0.5743467211723328,0.6422289609909058,0.067882239818573,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,4,-3,0.650495707988739,0.6789173483848572,0.028421640396118164,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,4,-3,0.6233232617378235,0.6358495950698853,0.012526333332061768,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,5,-4,0.6313807368278503,0.6884147524833679,0.05703401565551758,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,26,19,7,0.5303848385810852,0.6551164388656616,0.12473160028457642,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,24,8,16,0.5050852298736572,0.5336121320724487,0.028526902198791504,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,7,2,5,0.5447832942008972,0.575474739074707,0.030691444873809814,Alibaba-NLP/gte-multilingual-base,通用,
Alibaba-NLP/gte-multilingual-base vs BAAI/bge-small-zh-v1.5,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,17,17,0,0.5247721672058105,0.5736939311027527,0.04892176389694214,Alibaba-NLP/gte-multilingual-base,通用,
