query_id,gold_page_id,gold_source_turn_id,候选 Add Prompt,Query 检索方式,Gold movement,Production rank,Candidate rank,TASK_added,TASK_lost,TASK_preserved,SUBJECT_added,SUBJECT_lost,SUBJECT_preserved,TIME_added,TIME_lost,TIME_preserved,INDICATOR_added,INDICATOR_lost,INDICATOR_preserved,NUMBER_added,NUMBER_lost,NUMBER_preserved,STATE_added,STATE_lost,STATE_preserved,RELATION_added,RELATION_lost,RELATION_preserved,DEPENDENCY_added,DEPENDENCY_lost,DEPENDENCY_preserved,EVIDENCE_LIMIT_added,EVIDENCE_LIMIT_lost,EVIDENCE_LIMIT_preserved,KEYWORD_added,KEYWORD_lost,KEYWORD_preserved,JUDGMENT_added,JUDGMENT_lost,JUDGMENT_preserved
S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,任务 + 证据链保留 Add Prompt,原始问题直接检索,PROMOTED,27,5,"[""信息缺口"", ""反证检验"", ""现金质量"", ""证据分级""]","[""判断修订""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%""]","[""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""284.62"", ""294.46"", ""369.83"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""信息缺口"", ""连续下降""]",[],"[""先升后降"", ""连续上升""]","[""反证""]","[""修订""]","[""同比""]",[],[],"[""PREVIOUS_TURN"", ""REVISION""]","[""信息缺口""]",[],"[""口径限制"", ""来源限制""]","[""措辞审查"", ""证据分级""]","[""审慎表述"", ""财务分析""]","[""2023-2025"", ""口径限制"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",[],"[""修订""]","[""判断"", ""结论""]"
S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,PROMOTED,27,5,"[""信息缺口"", ""反证检验"", ""现金质量"", ""证据分级""]","[""判断修订""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+34.00%"", ""-18.97%""]","[""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""284.62"", ""294.46"", ""369.83"", ""591.36"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""信息缺口"", ""连续下降""]",[],"[""先升后降"", ""连续上升""]","[""反证""]","[""修订""]","[""同比""]",[],[],"[""PREVIOUS_TURN"", ""REVISION""]","[""信息缺口""]",[],"[""口径限制"", ""来源限制""]","[""措辞审查"", ""证据分级""]","[""审慎表述"", ""财务分析""]","[""2023-2025"", ""口径限制"", ""同比"", ""归母净利润"", ""总资产"", ""比亚迪""]",[],"[""修订""]","[""判断"", ""结论""]"
S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,最小改动 Add Prompt,原始问题直接检索,DEMOTED,4,9,"[""可复算性"", ""验证""]","[""证据分级""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同步比较"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""总资产"", ""经营活动现金流净额""]",[],[],"[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],[],"[""连续上升"", ""连续下降""]",[],[],"[""反证"", ""同比"", ""比较""]","[""CONTINUATION""]",[],"[""PREVIOUS_TURN"", ""REVISION""]",[],[],"[""口径限制"", ""来源限制""]","[""口径一致"", ""年报数据"", ""来源追溯"", ""风险议题卡""]","[""三年比较口径"", ""来源确认"", ""横向判断"", ""风险监控""]","[""2023-2025"", ""总资产"", ""比亚迪"", ""经营活动现金流净额""]",[],[],"[""判断"", ""确认"", ""结论""]"
S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,最小改动 Add Prompt,上下文引用解析后检索,DEMOTED,4,9,"[""可复算性"", ""验证""]","[""证据分级""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同步比较"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""总资产"", ""经营活动现金流净额""]",[],[],"[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],[],"[""连续上升"", ""连续下降""]",[],[],"[""反证"", ""同比"", ""比较""]","[""CONTINUATION""]",[],"[""PREVIOUS_TURN"", ""REVISION""]",[],[],"[""口径限制"", ""来源限制""]","[""口径一致"", ""年报数据"", ""来源追溯"", ""风险议题卡""]","[""三年比较口径"", ""来源确认"", ""横向判断"", ""风险监控""]","[""2023-2025"", ""总资产"", ""比亚迪"", ""经营活动现金流净额""]",[],[],"[""判断"", ""确认"", ""结论""]"
S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,任务 + 证据链保留 Add Prompt,原始问题直接检索,DEMOTED,4,15,"[""可复算性"", ""盈利质量"", ""验证""]","[""反证检验"", ""证据分级""]","[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]",[],"[""总资产"", ""经营活动现金流净额""]","[""1225045350"", ""28，""]",[],"[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],[],"[""连续上升"", ""连续下降""]",[],"[""反证""]","[""同比"", ""比较""]",[],"[""REVISION""]","[""PREVIOUS_TURN""]","[""信息缺口""]",[],"[""口径限制"", ""来源限制""]","[""同比"", ""风险议题卡""]","[""横向判断"", ""风险监控""]","[""2023-2025"", ""三年比较口径"", ""总资产"", ""来源确认"", ""比亚迪"", ""经营活动现金流净额""]",[],[],"[""判断"", ""确认"", ""结论""]"
S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,DEMOTED,4,15,"[""可复算性"", ""盈利质量"", ""验证""]","[""反证检验"", ""证据分级""]","[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""来源核验""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""归母股东权益"", ""扣非归母净利润"", ""营业收入""]",[],"[""总资产"", ""经营活动现金流净额""]","[""1225045350"", ""28，""]",[],"[""+12.81%"", ""+15.28%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],[],"[""连续上升"", ""连续下降""]",[],"[""反证""]","[""同比"", ""比较""]",[],"[""REVISION""]","[""PREVIOUS_TURN""]","[""信息缺口""]",[],"[""口径限制"", ""来源限制""]","[""同比"", ""风险议题卡""]","[""横向判断"", ""风险监控""]","[""2023-2025"", ""三年比较口径"", ""总资产"", ""来源确认"", ""比亚迪"", ""经营活动现金流净额""]",[],[],"[""判断"", ""确认"", ""结论""]"
S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,最小改动 Add Prompt,上下文引用解析后检索,PROMOTED,6,5,"[""现金质量""]",[],"[""判断修订"", ""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2023年"", ""2024年""]",[],"[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2024"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2462.75"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1225045350"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""28，"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36""]",[],"[""拐点""]","[""先升后降"", ""连续上升""]",[],[],"[""修订"", ""同比""]",[],[],"[""CONTINUATION"", ""REVISION""]",[],[],"[""信息缺口"", ""口径限制"", ""来源限制""]","[""经营现金流"", ""营业收入"", ""财务变化""]","[""同比"", ""拐点"", ""财务分析""]","[""2023-2025"", ""年度报告"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪""]",[],[],"[""修订"", ""判断"", ""结论""]"
S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,最小改动 Add Prompt,原始问题直接检索,PROMOTED,9,5,"[""原因解释""]","[""反证检验""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2023年"", ""2024年""]",[],"[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2024"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2462.75"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""03"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36""]",[],[],"[""先升后降"", ""拐点"", ""连续上升"", ""连续下降""]",[],"[""反证""]","[""同比""]",[],"[""REVISION""]",[],"[""信息缺口""]",[],[],"[""年度报告""]","[""现金流""]","[""2023-2025"", ""三年路径"", ""同比"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""经营活动现金流""]",[],[],"[""判断"", ""确认"", ""结论""]"
S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,多检索入口保留 Add Prompt,上下文引用解析后检索,DEMOTED,2,8,"[""原因解释"", ""现金质量""]","[""反证检验""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2023年"", ""2024年""]",[],"[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2024"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2462.75"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""03"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36""]",[],[],"[""先升后降"", ""拐点"", ""连续上升"", ""连续下降""]",[],"[""反证""]","[""同比""]",[],"[""REVISION""]",[],"[""信息缺口""]",[],[],"[""经营现金流"", ""连续上升""]","[""现金流"", ""经营活动现金流""]","[""2023-2025"", ""三年路径"", ""同比"", ""归母股东权益"", ""总资产"", ""比亚迪""]",[],"[""判断""]","[""确认"", ""结论""]"
S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,DEMOTED,2,6,"[""原因解释""]","[""反证检验""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2023年"", ""2024年""]",[],"[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2024"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2462.75"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""03"", ""2023"", ""2025"", ""2026"", ""28""]",[],[],"[""先升后降"", ""拐点"", ""连续上升"", ""连续下降""]",[],"[""反证""]","[""同比""]",[],"[""REVISION""]",[],"[""信息缺口""]",[],[],"[""投资者关系"", ""连续上升""]","[""同比"", ""现金流""]","[""2023-2025"", ""三年路径"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""经营活动现金流""]",[],"[""判断""]","[""确认"", ""结论""]"
S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,多检索入口保留 Add Prompt,原始问题直接检索,DEMOTED,5,6,"[""原因解释""]","[""盈利质量""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""现金质量"", ""验证""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润""]","[""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%""]","[""+34.00%"", ""-18.97%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1.81"", ""300.41"", ""326.19"", ""402.54"", ""5.65"", ""591.36""]","[""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""先升后降"", ""拐点"", ""错位""]","[""连续上升"", ""连续下降""]","[""比较""]","[""错位""]","[""反证"", ""同比""]",[],[],"[""REVISION""]",[],[],"[""口径限制"", ""来源限制""]","[""2024年中间点""]","[""归母净利润""]","[""2023-2025"", ""反证检验"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""现金质量"", ""经营活动现金流""]",[],[],"[""结论""]"
S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,任务 + 证据链保留 Add Prompt,原始问题直接检索,DEMOTED,5,14,"[""原因解释""]","[""验证""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""扣非归母净利润"", ""营业收入""]",[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""284.62"", ""294.46"", ""369.83"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+34.00%"", ""-18.97%"", ""-21.37%"", ""-55.69%"", ""1.81"", ""5.65""]","[""03"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""先升后降"", ""错位""]","[""拐点"", ""连续上升"", ""连续下降""]",[],"[""错位""]","[""反证"", ""同比""]",[],[],"[""REVISION""]","[""信息缺口""]",[],"[""口径限制"", ""来源限制""]","[""反证""]","[""反证检验""]","[""2023-2025"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""现金质量"", ""经营活动现金流""]","[""判断""]",[],"[""结论""]"
S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,DEMOTED,5,13,"[""原因解释""]","[""验证""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""扣非归母净利润"", ""营业收入""]",[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""经营活动现金流净额""]","[""284.62"", ""294.46"", ""369.83"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+34.00%"", ""-18.97%"", ""-21.37%"", ""-55.69%"", ""1.81"", ""5.65""]","[""03"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""300.41"", ""326.19"", ""402.54"", ""591.36"", ""6,795.48"", ""7,833.56"", ""8,837.3""]",[],"[""先升后降"", ""错位""]","[""拐点"", ""连续上升"", ""连续下降""]",[],"[""错位""]","[""反证"", ""同比""]",[],[],"[""REVISION""]","[""信息缺口""]",[],"[""口径限制"", ""来源限制""]","[""反证""]","[""反证检验""]","[""2023-2025"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""现金质量"", ""经营活动现金流""]","[""判断""]",[],"[""结论""]"
S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,PROMOTED,9,5,"[""可复算性"", ""同步比较""]","[""效率判断""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""现金质量"", ""盈利质量"", ""风险排序""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+29.94%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%""]",[],"[""03"", ""1334.54"", ""1388.1"", ""1697.25"", ""1852.51"", ""2023"", ""2025"", ""2026"", ""2462.75"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36"", ""6023.15"", ""6795.48"", ""7771.02"", ""7833.56"", ""8039.65"", ""8837.3""]","[""不同步""]","[""拐点"", ""连续下降""]","[""先升后降"", ""连续上升"", ""错位""]","[""不同步""]",[],"[""反证"", ""同比"", ""比较"", ""错位""]",[],[],"[""REVISION""]",[],[],"[""口径限制"", ""来源限制""]",[],[],"[""2023-2025"", ""同比"", ""年报"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""现金风险排序"", ""经营现金流""]","[""确认""]",[],"[""支持"", ""结论""]"
S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,多检索入口保留 Add Prompt,原始问题直接检索,PROMOTED,19,4,"[""阶段小结""]",[],"[""原因解释"", ""口径核验"", ""同步比较"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]","[""2023年"", ""2024年""]",[],"[""2023"", ""2025"", ""2025年"", ""2026""]","[""总资产""]",[],"[""归母股东权益"", ""扣非归母净利润""]","[""1,388.1"", ""1,852.51"", ""2,462.75"", ""2024""]","[""1388.1"", ""1852.51"", ""2462.75""]","[""+29.94%"", ""+32.94%"", ""+33.46%"", ""-20.38%"", ""03"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83""]",[],[],"[""不同步"", ""先升后降"", ""同步"", ""连续上升""]","[""修订""]",[],"[""不同步"", ""同步"", ""同比""]","[""PREVIOUS_TURN""]",[],[],"[""信息缺口"", ""口径限制""]",[],[],"[""同比"", ""投资者关系"", ""股东权益""]","[""先升后降"", ""归母股东权益"", ""连续上升""]","[""2023-2025"", ""同步性"", ""年报"", ""扣非归母净利润"", ""比亚迪""]","[""修订""]",[],"[""结论""]"
S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,最小改动 Add Prompt,原始问题直接检索,DEMOTED,2,7,[],"[""可复算性"", ""同步比较"", ""同比解释"", ""现金质量""]","[""原因解释"", ""口径核验"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母股东权益"", ""总资产""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""1334.54"", ""1697.25""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,388.1"", ""1,697.25"", ""1,852.51"", ""2,462.75"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]",[],"[""同步"", ""连续上升""]","[""先升后降"", ""连续下降""]",[],"[""同步"", ""同比""]",[],[],"[""PREVIOUS_TURN""]",[],[],"[""口径限制""]","[""来源限制""]","[""年报分析"", ""投资者关系"", ""资产权益比""]","[""同比"", ""归母股东权益"", ""总资产""]","[""2023-2025"", ""扣非归母净利润"", ""比亚迪"", ""经营活动现金流"", ""近似杠杆""]","[""判断""]","[""支持"", ""确认""]","[""结论""]"
S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,多检索入口保留 Add Prompt,原始问题直接检索,DEMOTED,2,13,[],"[""现金质量""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同步比较"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],"[""2026""]","[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年""]","[""归母净利润"", ""营业收入""]",[],"[""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],"[""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2026"", ""28"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]",[],"[""同步"", ""连续上升""]","[""先升后降"", ""连续下降""]","[""比较""]","[""同步""]","[""同比""]","[""CONTINUATION""]",[],"[""PREVIOUS_TURN""]",[],[],"[""口径限制"", ""来源限制""]","[""年报"", ""投资者关系"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""扣非归母净利润"", ""比亚迪"", ""近似杠杆""]",[],"[""支持""]","[""确认"", ""结论""]"
S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,任务 + 证据链保留 Add Prompt,原始问题直接检索,DEMOTED,2,10,[],"[""同步比较""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""现金质量"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""营业收入""]",[],"[""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],"[""1,388.1"", ""1,852.51"", ""2,462.75"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]",[],"[""同步"", ""连续上升""]","[""先升后降"", ""连续下降""]",[],"[""同步""]","[""同比""]",[],[],"[""PREVIOUS_TURN""]",[],"[""口径限制""]","[""来源限制""]","[""年报"", ""投资者关系"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""扣非归母净利润"", ""比亚迪"", ""近似杠杆""]","[""判断""]",[],"[""支持"", ""确认"", ""结论""]"
