session_id,source_turn_id,old_keywords,new_keywords,added_keywords,lost_keywords,preserved_keywords,keyword_jaccard,exact_ordered_match
S004,S004-Q022,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""同步性"", ""先升后降"", ""连续上升"", ""年报""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""同步性"", ""先升后降"", ""连续上升"", ""2024年拐点""]","[""2024年拐点""]","[""年报""]","[""2023-2025"", ""先升后降"", ""同步性"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""连续上升""]",0.7777777777777778,False
S004,S004-Q023,"[""比亚迪"", ""2023-2025"", ""近似杠杆"", ""经营活动现金流"", ""扣非归母净利润"", ""总资产"", ""归母股东权益"", ""同比""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""近似杠杆"", ""投资者关系"", ""年报"", ""同比""]","[""年报"", ""投资者关系"", ""经营活动现金流净额""]","[""归母股东权益"", ""总资产"", ""经营活动现金流""]","[""2023-2025"", ""同比"", ""扣非归母净利润"", ""比亚迪"", ""近似杠杆""]",0.45454545454545453,False
S004,S004-Q024,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""同比分析"", ""规模增长"", ""年报"", ""财务分析""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""营业收入"", ""同比分析"", ""规模增长"", ""资产变化""]","[""营业收入"", ""资产变化""]","[""年报"", ""财务分析""]","[""2023-2025"", ""同比分析"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""规模增长""]",0.6,False
S004,S004-Q025,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""证据缺口"", ""年报""]","[""比亚迪"", ""2023-2025"", ""财务分析"", ""归母股东权益"", ""扣非归母净利润"", ""收入"", ""资产"", ""效率判断""]","[""收入"", ""效率判断"", ""资产""]","[""同比"", ""年报"", ""证据缺口""]","[""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""财务分析""]",0.45454545454545453,False
S004,S004-Q026,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""经营现金流"", ""同比"", ""拐点"", ""矛盾""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营现金流"", ""同比"", ""拐点""]","[""归母股东权益""]","[""矛盾""]","[""2023-2025"", ""同比"", ""归母净利润"", ""拐点"", ""比亚迪"", ""经营现金流"", ""营业收入""]",0.7777777777777778,False
S004,S004-Q027,"[""比亚迪"", ""2023-2025"", ""资产扩张"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""总资产"", ""归母股东权益""]","[""比亚迪"", ""2023-2025财年"", ""资产扩张有效性"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流"", ""总资产"", ""归母股东权益""]","[""2023-2025财年"", ""资产扩张有效性""]","[""2023-2025"", ""资产扩张""]","[""归母净利润"", ""归母股东权益"", ""总资产"", ""扣非归母净利润"", ""比亚迪"", ""经营活动现金流""]",0.6,False
S004,S004-Q028,"[""比亚迪"", ""2023-2025"", ""资产端风险"", ""扣非归母净利润"", ""归母股东权益"", ""同比"", ""年度报告"", ""风险排序""]","[""比亚迪"", ""2023-2025"", ""资产端风险"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""反向检查""]","[""先升后降"", ""反向检查"", ""连续上升""]","[""同比"", ""年度报告"", ""风险排序""]","[""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""资产端风险""]",0.45454545454545453,False
S004,S004-Q029,"[""比亚迪"", ""2023-2025"", ""经营活动现金流"", ""扣非归母净利润"", ""管理层问询"", ""可核实问题"", ""年报分析"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""资产权益变化"", ""管理层问询"", ""可核实问题"", ""年报来源""]","[""年报来源"", ""经营活动现金流净额"", ""资产权益变化""]","[""年报分析"", ""投资者关系"", ""经营活动现金流""]","[""2023-2025"", ""可核实问题"", ""扣非归母净利润"", ""比亚迪"", ""管理层问询""]",0.45454545454545453,False
S004,S004-Q030,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""综合判断"", ""投资者关系"", ""年度报告"", ""同比分析""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""归母净利润"", ""经营活动现金流"", ""投资者关系"", ""年度报告""]","[""归母净利润"", ""经营活动现金流""]","[""同比分析"", ""综合判断""]","[""2023-2025"", ""年度报告"", ""归母股东权益"", ""总资产"", ""投资者关系"", ""比亚迪""]",0.6,False
S004,S004-Q031,"[""比亚迪"", ""2023-2025"", ""盈利路径"", ""营业收入"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""拐点"", ""年度报告""]","[""拐点""]","[""盈利路径""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""营业收入""]",0.7777777777777778,False
S004,S004-Q032,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""同比"", ""方向冲突"", ""年度报告"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""归母股东权益"", ""同比"", ""方向冲突"", ""年度报告""]","[""归母股东权益""]","[""投资者关系""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母净利润"", ""方向冲突"", ""比亚迪"", ""营业收入""]",0.7777777777777778,False
S004,S004-Q033,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""同比"", ""先升后降"", ""年度报告"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""同比"", ""先升后降"", ""年度拐点"", ""投资者关系""]","[""年度拐点""]","[""年度报告""]","[""2023-2025"", ""先升后降"", ""同比"", ""归母净利润"", ""扣非归母净利润"", ""投资者关系"", ""比亚迪""]",0.7777777777777778,False
S004,S004-Q034,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""同比"", ""先升后降"", ""连续上升""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""同比计算"", ""持续经营口径"", ""投资者关系""]","[""同比计算"", ""投资者关系"", ""持续经营口径""]","[""先升后降"", ""同比"", ""连续上升""]","[""2023-2025"", ""年报原数"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q035,"[""比亚迪"", ""2023-2025"", ""近似利润率"", ""经营活动现金流"", ""扣非归母净利润"", ""年报"", ""同比"", ""口径限制""]","[""比亚迪"", ""2023-2025"", ""近似利润率"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比变化"", ""口径限制"", ""年度报告""]","[""同比变化"", ""年度报告"", ""经营活动现金流净额""]","[""同比"", ""年报"", ""经营活动现金流""]","[""2023-2025"", ""口径限制"", ""扣非归母净利润"", ""比亚迪"", ""近似利润率""]",0.45454545454545453,False
S004,S004-Q036,"[""比亚迪"", ""2023-2025"", ""盈利指标"", ""信号调和"", ""总资产"", ""归母股东权益"", ""归母净利润"", ""经营现金流""]","[""比亚迪"", ""2023-2025"", ""盈利指标"", ""信号调和"", ""总资产"", ""归母股东权益"", ""归母净利润"", ""经营现金流""]",[],[],"[""2023-2025"", ""信号调和"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""盈利指标"", ""经营现金流""]",1.0,True
S004,S004-Q037,"[""比亚迪"", ""2023-2025"", ""基期选择"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""年度报告"", ""盈利叙事""]","[""比亚迪"", ""2023-2025"", ""基期选择"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""盈利叙事"", ""投资者关系""]","[""投资者关系""]","[""年度报告""]","[""2023-2025"", ""同比"", ""基期选择"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""盈利叙事""]",0.7777777777777778,False
S004,S004-Q038,"[""比亚迪"", ""2023-2025"", ""反向验证"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""反向验证"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流""]","[""扣非归母净利润"", ""经营活动现金流""]","[""同比"", ""经营现金流""]","[""2023-2025"", ""反向验证"", ""归母净利润"", ""归母股东权益"", ""比亚迪"", ""营业收入""]",0.6,False
S004,S004-Q039,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证"", ""经营现金流"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证"", ""经营现金流"", ""同比""]","[""同比""]","[""年度报告""]","[""2023-2025"", ""先升后降"", ""反证"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""经营现金流""]",0.7777777777777778,False
S004,S004-Q040,"[""比亚迪"", ""2023-2025"", ""盈利分析"", ""扣非归母净利润"", ""归母股东权益"", ""同比"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""投资者关系"", ""年报""]","[""先升后降"", ""连续上升""]","[""同比"", ""盈利分析""]","[""2023-2025"", ""年报"", ""归母股东权益"", ""扣非归母净利润"", ""投资者关系"", ""比亚迪""]",0.6,False
S004,S004-Q041,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比"", ""年报追溯"", ""公开披露"", ""来源追溯""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比"", ""来源追溯"", ""年报"", ""投资者关系""]","[""年报"", ""投资者关系""]","[""公开披露"", ""年报追溯""]","[""2023-2025"", ""同比"", ""扣非归母净利润"", ""来源追溯"", ""比亚迪"", ""经营活动现金流净额""]",0.6,False
S004,S004-Q042,"[""比亚迪"", ""2023-2025"", ""三年比较"", ""口径差异"", ""总资产"", ""归母股东权益"", ""同比"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""同比"", ""口径差异"", ""年度报告"", ""连续上升""]","[""连续上升""]","[""三年比较""]","[""2023-2025"", ""口径差异"", ""同比"", ""年度报告"", ""归母股东权益"", ""总资产"", ""比亚迪""]",0.7777777777777778,False
S004,S004-Q043,"[""比亚迪"", ""2023-2025"", ""年报分析"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""证据分级"", ""数据缺口""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""证据分级"", ""投资者关系""]","[""年度报告"", ""投资者关系""]","[""年报分析"", ""数据缺口""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""证据分级""]",0.6,False
S004,S004-Q044,"[""比亚迪"", ""2023-2025"", ""证据强度"", ""营业收入"", ""归母股东权益"", ""连续上升"", ""措辞修订"", ""年报数据""]","[""比亚迪"", ""2023-2025"", ""证据强度"", ""措辞审查"", ""营业收入"", ""归母股东权益"", ""同比"", ""年度报告""]","[""同比"", ""年度报告"", ""措辞审查""]","[""年报数据"", ""措辞修订"", ""连续上升""]","[""2023-2025"", ""归母股东权益"", ""比亚迪"", ""营业收入"", ""证据强度""]",0.45454545454545453,False
S004,S004-Q045,"[""比亚迪"", ""2023-2025财年"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""年度报告"", ""信息缺口"", ""同比分析""]","[""比亚迪"", ""2023-2025财年"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""营业收入"", ""经营活动现金流"", ""总资产""]","[""总资产"", ""经营活动现金流"", ""营业收入""]","[""信息缺口"", ""先升后降"", ""同比分析""]","[""2023-2025财年"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q046,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""年报"", ""历史纠错""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""历史纠错"", ""年度报告""]","[""年度报告""]","[""年报""]","[""2023-2025"", ""先升后降"", ""历史纠错"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""连续上升""]",0.7777777777777778,False
S004,S004-Q047,"[""比亚迪"", ""2023-2025"", ""反证检验"", ""经营活动现金流净额"", ""扣非归母净利润"", ""年报"", ""同比"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""反证检验"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比"", ""年报"", ""投资者关系""]",[],[],"[""2023-2025"", ""反证检验"", ""同比"", ""年报"", ""扣非归母净利润"", ""投资者关系"", ""比亚迪"", ""经营活动现金流净额""]",1.0,False
S004,S004-Q048,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""证据可靠性"", ""投资者关系"", ""总资产"", ""归母股东权益"", ""归母净利润""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""总资产"", ""归母股东权益"", ""归母净利润"", ""经营活动现金流"", ""证据可靠性""]","[""年度报告"", ""经营活动现金流""]","[""投资者关系"", ""财务分析""]","[""2023-2025"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""证据可靠性""]",0.6,False
S004,S004-Q049,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""管理层问询"", ""年度同比"", ""证据分级"", ""年报来源""]","[""比亚迪"", ""2023-2025"", ""投资者关系"", ""管理层问询"", ""归母股东权益"", ""扣非归母净利润"", ""经营现金流"", ""同比分析""]","[""同比分析"", ""投资者关系"", ""经营现金流""]","[""年度同比"", ""年报来源"", ""证据分级""]","[""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""管理层问询""]",0.45454545454545453,False
S004,S004-Q050,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""年度报告"", ""投资者关系"", ""结论""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额"", ""总资产""]","[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""同比"", ""年度报告"", ""投资者关系"", ""结论""]","[""2023-2025"", ""归母股东权益"", ""比亚迪"", ""营业收入""]",0.3333333333333333,False
S004,S004-Q051,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证"", ""公开来源"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证检验"", ""公开来源复算"", ""年度报告""]","[""公开来源复算"", ""反证检验""]","[""公开来源"", ""反证""]","[""2023-2025"", ""先升后降"", ""年度报告"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.6,False
S004,S004-Q052,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""同比计算"", ""指标冲突"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""年报原数"", ""计算结果"", ""指标冲突"", ""同比""]","[""同比"", ""计算结果""]","[""同比计算"", ""投资者关系""]","[""2023-2025"", ""年报原数"", ""归母股东权益"", ""扣非归母净利润"", ""指标冲突"", ""比亚迪""]",0.6,False
S004,S004-Q053,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""年报"", ""同比"", ""口径限制"", ""历史纠错""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""连续下降"", ""先升后降"", ""年报"", ""投资者关系""]","[""先升后降"", ""投资者关系"", ""连续下降""]","[""历史纠错"", ""口径限制"", ""同比""]","[""2023-2025"", ""年报"", ""扣非归母净利润"", ""比亚迪"", ""经营活动现金流净额""]",0.45454545454545453,False
S004,S004-Q054,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""基期"", ""同比"", ""年度报告"", ""连续上升""]","[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""基期选择"", ""同比增速"", ""年度报告"", ""财务分析""]","[""同比增速"", ""基期选择"", ""财务分析""]","[""同比"", ""基期"", ""连续上升""]","[""2023-2025"", ""年度报告"", ""归母股东权益"", ""总资产"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q055,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""基期"", ""可复算比率"", ""年报""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""基期判断"", ""可复算比率"", ""年度报告"", ""投资者关系""]","[""基期判断"", ""年度报告"", ""投资者关系""]","[""同比"", ""基期"", ""年报""]","[""2023-2025"", ""可复算比率"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q056,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""证据层级"", ""边际变化"", ""三年路径"", ""同比""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""证据层级"", ""边际变化"", ""三年路径"", ""同比""]",[],[],"[""2023-2025"", ""三年路径"", ""同比"", ""归母股东权益"", ""比亚迪"", ""营业收入"", ""证据层级"", ""边际变化""]",1.0,True
S004,S004-Q057,"[""比亚迪"", ""2023-2025"", ""因果措辞"", ""证据强度"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""反证""]","[""比亚迪"", ""2023-2025"", ""证据强度"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""经营现金流""]","[""经营现金流""]","[""反证""]","[""2023-2025"", ""先升后降"", ""因果措辞"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""证据强度""]",0.7777777777777778,False
S004,S004-Q058,"[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""风险判断"", ""管理层追问"", ""投资者关系"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""管理层问询"", ""风险判断"", ""同比"", ""证据强度""]","[""同比"", ""管理层问询"", ""证据强度""]","[""年度报告"", ""投资者关系"", ""管理层追问""]","[""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""风险判断""]",0.45454545454545453,False
S004,S004-Q059,"[""比亚迪"", ""2023-2025"", ""风险排序"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比"", ""年报"", ""投资者关系""]","[""比亚迪"", ""2023-2025"", ""风险排序"", ""经营活动现金流净额"", ""扣非归母净利润"", ""同比"", ""年报"", ""投资者关系""]",[],[],"[""2023-2025"", ""同比"", ""年报"", ""扣非归母净利润"", ""投资者关系"", ""比亚迪"", ""经营活动现金流净额"", ""风险排序""]",1.0,True
S004,S004-Q060,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""同比"", ""连续上升"", ""年度报告"", ""财务分析""]","[""比亚迪"", ""2023-2025"", ""年度报告"", ""总资产"", ""归母股东权益"", ""同比"", ""连续上升"", ""投资者关系""]","[""投资者关系""]","[""财务分析""]","[""2023-2025"", ""同比"", ""年度报告"", ""归母股东权益"", ""总资产"", ""比亚迪"", ""连续上升""]",0.7777777777777778,False
S004,S004-Q061,"[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""年报"", ""证据分级"", ""缺口""]","[""比亚迪"", ""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""同比"", ""证据分级"", ""年报"", ""投资者关系""]","[""投资者关系""]","[""缺口""]","[""2023-2025"", ""同比"", ""年报"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""证据分级""]",0.7777777777777778,False
S004,S004-Q062,"[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营现金流"", ""证据链"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""归母净利润"", ""经营活动现金流"", ""同比"", ""证据链""]","[""同比"", ""经营活动现金流""]","[""年度报告"", ""经营现金流""]","[""2023-2025"", ""归母净利润"", ""归母股东权益"", ""比亚迪"", ""营业收入"", ""证据链""]",0.6,False
S004,S004-Q063,"[""比亚迪"", ""2023-2025财年"", ""归母净利润"", ""扣非归母净利润"", ""同比"", ""冲突解释"", ""证据链"", ""年度报告""]","[""比亚迪"", ""2023-2025财年"", ""归母净利润"", ""扣非归母净利润"", ""营业收入"", ""经营活动现金流"", ""总资产"", ""归母股东权益""]","[""归母股东权益"", ""总资产"", ""经营活动现金流"", ""营业收入""]","[""冲突解释"", ""同比"", ""年度报告"", ""证据链""]","[""2023-2025财年"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪""]",0.3333333333333333,False
S004,S004-Q064,"[""比亚迪"", ""2023-2025财年"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""结论修订"", ""年报数据""]","[""比亚迪"", ""2023-2025"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""指标分化"", ""年度报告""]","[""2023-2025"", ""年度报告"", ""指标分化""]","[""2023-2025财年"", ""年报数据"", ""结论修订""]","[""先升后降"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""连续上升""]",0.45454545454545453,False
S004,S004-Q065,"[""比亚迪"", ""2023-2025"", ""财务分析"", ""经营活动现金流"", ""扣非归母净利润"", ""事实与判断"", ""年度报告""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""证据分级"", ""事实与判断"", ""年报来源"", ""同比变化""]","[""同比变化"", ""年报来源"", ""经营活动现金流净额"", ""证据分级""]","[""年度报告"", ""经营活动现金流"", ""财务分析""]","[""2023-2025"", ""事实与判断"", ""扣非归母净利润"", ""比亚迪""]",0.36363636363636365,False
S004,S004-Q066,"[""比亚迪"", ""2023-2025"", ""总资产"", ""归母股东权益"", ""表述强度"", ""证据层级"", ""投资者关系"", ""年报""]","[""比亚迪"", ""2023-2025"", ""表达强度"", ""显示"", ""证明"", ""总资产"", ""归母股东权益"", ""投资者关系""]","[""显示"", ""表达强度"", ""证明""]","[""年报"", ""表述强度"", ""证据层级""]","[""2023-2025"", ""归母股东权益"", ""总资产"", ""投资者关系"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q067,"[""比亚迪"", ""2023-2025"", ""反向验证"", ""归母股东权益"", ""扣非归母净利润"", ""先升后降"", ""连续上升"", ""年报""]","[""比亚迪"", ""2023-2025"", ""反向验证"", ""归母股东权益"", ""扣非归母净利润"", ""年度同比"", ""拐点"", ""年报""]","[""年度同比"", ""拐点""]","[""先升后降"", ""连续上升""]","[""2023-2025"", ""反向验证"", ""年报"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪""]",0.6,False
S004,S004-Q068,"[""比亚迪"", ""2023-2025"", ""风险排序"", ""营业收入"", ""归母股东权益"", ""同比"", ""反证"", ""主证据""]","[""比亚迪"", ""2023-2025"", ""风险排序"", ""营业收入"", ""归母股东权益"", ""同比"", ""反证"", ""投资者关系""]","[""投资者关系""]","[""主证据""]","[""2023-2025"", ""反证"", ""同比"", ""归母股东权益"", ""比亚迪"", ""营业收入"", ""风险排序""]",0.7777777777777778,False
S004,S004-Q069,"[""比亚迪"", ""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""先升后降"", ""营业收入"", ""经营现金流"", ""同比""]","[""比亚迪"", ""2023-2025"", ""投资者问答底稿"", ""归母净利润"", ""扣非归母净利润"", ""营业收入"", ""经营活动现金流"", ""总资产""]","[""总资产"", ""投资者问答底稿"", ""经营活动现金流""]","[""先升后降"", ""同比"", ""经营现金流""]","[""2023-2025"", ""归母净利润"", ""扣非归母净利润"", ""比亚迪"", ""营业收入""]",0.45454545454545453,False
S004,S004-Q070,"[""比亚迪"", ""2023-2025"", ""年度报告"", ""扣非归母净利润"", ""归母股东权益"", ""同比"", ""来源"", ""限制""]","[""比亚迪"", ""2023-2025"", ""年报"", ""扣非归母净利润"", ""归母股东权益"", ""先升后降"", ""连续上升"", ""同比""]","[""先升后降"", ""年报"", ""连续上升""]","[""年度报告"", ""来源"", ""限制""]","[""2023-2025"", ""同比"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪""]",0.45454545454545453,False
S004,S004-Q071,"[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""相关性"", ""因果"", ""口径限制"", ""年报来源""]","[""比亚迪"", ""2023-2025"", ""经营活动现金流净额"", ""扣非归母净利润"", ""相关性"", ""因果"", ""口径限制"", ""年报""]","[""年报""]","[""年报来源""]","[""2023-2025"", ""口径限制"", ""因果"", ""扣非归母净利润"", ""比亚迪"", ""相关性"", ""经营活动现金流净额""]",0.7777777777777778,False
S005,S005-Q001,"[""宁德时代"", ""2023-2025"", ""财务变化"", ""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""同比""]","[""宁德时代"", ""2023-2025"", ""财务变化"", ""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""同比""]",[],[],"[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入"", ""财务变化""]",1.0,True
S005,S005-Q002,"[""宁德时代"", ""2023-2025"", ""年报"", ""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""同比""]","[""宁德时代"", ""2023-2025年"", ""年报来源"", ""单位"", ""三年比较口径"", ""营业收入"", ""归母净利润"", ""总资产""]","[""2023-2025年"", ""三年比较口径"", ""单位"", ""年报来源""]","[""2023-2025"", ""同比"", ""年报"", ""归母股东权益""]","[""宁德时代"", ""归母净利润"", ""总资产"", ""营业收入""]",0.3333333333333333,False
S005,S005-Q003,"[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""先降后升"", ""连续上升"", ""年报""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母股东权益"", ""同比"", ""先降后升"", ""连续上升"", ""年报""]",[],[],"[""2023-2025"", ""先降后升"", ""同比"", ""宁德时代"", ""年报"", ""归母股东权益"", ""营业收入"", ""连续上升""]",1.0,True
S005,S005-Q004,"[""宁德时代"", ""2023-2025"", ""归母净利润"", ""总资产"", ""营业收入"", ""同比"", ""年度报告"", ""同步性""]","[""宁德时代"", ""2023-2025"", ""营业收入"", ""归母净利润"", ""总资产"", ""归母股东权益"", ""同比"", ""规模与利润同步性""]","[""归母股东权益"", ""规模与利润同步性""]","[""同步性"", ""年度报告""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""总资产"", ""营业收入""]",0.6,False
S005,S005-Q005,"[""宁德时代"", ""2023-2025"", ""年报原数"", ""同比计算"", ""拐点"", ""总资产"", ""归母净利润"", ""营业收入""]","[""宁德时代"", ""2023-2025"", ""年报数据"", ""拐点"", ""营业收入"", ""归母净利润"", ""总资产"", ""同比""]","[""同比"", ""年报数据""]","[""同比计算"", ""年报原数""]","[""2023-2025"", ""宁德时代"", ""归母净利润"", ""总资产"", ""拐点"", ""营业收入""]",0.6,False
