config,session_id,query_id,requirement_id,gold_page_id,rank,hit_at_5,a0_rank,promoted_vs_a0,demoted_vs_a0,c3_rank,promoted_vs_c3,demoted_vs_c3,previous_config,previous_rank,promoted_vs_previous,demoted_vs_previous
A0,S007,S007-Q068,S007-Q068::OUT1,S007-Q063,9,False,9,False,False,10,False,False,,,False,False
A0,S007,S007-Q070,S007-Q070::OUT1,S007-Q065,9,False,9,False,False,21,False,False,,,False,False
A0,S007,S007-Q072,S007-Q072::OUT1,S007-Q067,3,True,3,False,False,6,True,False,,,False,False
A0,S007,S007-Q074,S007-Q074::OUT1,S007-Q069,9,False,9,False,False,15,False,False,,,False,False
A0,S007,S007-Q076,S007-Q076::OUT1,S007-Q071,5,True,5,False,False,6,True,False,,,False,False
A0,S007,S007-Q078,S007-Q078::OUT1,S007-Q073,39,False,39,False,False,30,False,False,,,False,False
A0,S007,S007-Q080,S007-Q080::OUT1,S007-Q075,24,False,24,False,False,28,False,False,,,False,False
A0,S007,S007-Q082,S007-Q082::OUT1,S007-Q077,9,False,9,False,False,9,False,False,,,False,False
A0,S007,S007-Q084,S007-Q084::OUT1,S007-Q079,12,False,12,False,False,32,False,False,,,False,False
A0,S007,S007-Q086,S007-Q086::OUT1,S007-Q081,36,False,36,False,False,41,False,False,,,False,False
A0,S007,S007-Q088,S007-Q088::OUT1,S007-Q083,12,False,12,False,False,22,False,False,,,False,False
A0,S007,S007-Q090,S007-Q090::OUT1,S007-Q085,11,False,11,False,False,34,False,False,,,False,False
A0,S007,S007-Q092,S007-Q092::OUT1,S007-Q087,1,True,1,False,False,1,False,False,,,False,False
A0,S007,S007-Q094,S007-Q094::OUT1,S007-Q089,7,False,7,False,False,37,False,False,,,False,False
A0,S007,S007-Q096,S007-Q096::OUT1,S007-Q091,75,False,75,False,False,53,False,False,,,False,False
A0,S008,S008-Q006,S008-Q006::OUT1,S008-Q001,1,True,1,False,False,1,False,False,,,False,False
A0,S008,S008-Q008,S008-Q008::OUT1,S008-Q003,1,True,1,False,False,2,False,False,,,False,False
A0,S008,S008-Q010,S008-Q010::OUT1,S008-Q005,1,True,1,False,False,1,False,False,,,False,False
A0,S008,S008-Q012,S008-Q012::OUT1,S008-Q007,1,True,1,False,False,2,False,False,,,False,False
A0,S008,S008-Q014,S008-Q014::OUT1,S008-Q009,2,True,2,False,False,5,False,False,,,False,False
A0,S008,S008-Q016,S008-Q016::OUT1,S008-Q011,4,True,4,False,False,6,True,False,,,False,False
A0,S008,S008-Q018,S008-Q018::OUT1,S008-Q013,1,True,1,False,False,1,False,False,,,False,False
A0,S008,S008-Q019,S008-Q019::OUT1,S008-Q013,3,True,3,False,False,2,False,False,,,False,False
A0,S008,S008-Q020,S008-Q020::OUT1,S008-Q015,1,True,1,False,False,6,True,False,,,False,False
A0,S008,S008-Q022,S008-Q022::OUT1,S008-Q017,1,True,1,False,False,1,False,False,,,False,False
A0,S008,S008-Q024,S008-Q024::OUT1,S008-Q019,2,True,2,False,False,11,True,False,,,False,False
A0,S008,S008-Q026,S008-Q026::OUT1,S008-Q021,2,True,2,False,False,5,False,False,,,False,False
A0,S008,S008-Q028,S008-Q028::OUT1,S008-Q023,1,True,1,False,False,2,False,False,,,False,False
A0,S008,S008-Q030,S008-Q030::OUT1,S008-Q025,1,True,1,False,False,13,True,False,,,False,False
A0,S008,S008-Q031,S008-Q031::OUT1,S008-Q020,11,False,11,False,False,15,False,False,,,False,False
A0,S008,S008-Q032,S008-Q032::OUT1,S008-Q027,1,True,1,False,False,6,True,False,,,False,False
A0,S008,S008-Q034,S008-Q034::OUT1,S008-Q029,2,True,2,False,False,17,True,False,,,False,False
A0,S008,S008-Q036,S008-Q036::OUT1,S008-Q031,26,False,26,False,False,16,False,False,,,False,False
A0,S008,S008-Q038,S008-Q038::OUT1,S008-Q033,1,True,1,False,False,7,True,False,,,False,False
A0,S008,S008-Q040,S008-Q040::OUT1,S008-Q035,3,True,3,False,False,23,True,False,,,False,False
A0,S008,S008-Q042,S008-Q042::OUT1,S008-Q037,1,True,1,False,False,2,False,False,,,False,False
A0,S008,S008-Q044,S008-Q044::OUT1,S008-Q039,1,True,1,False,False,19,True,False,,,False,False
A0,S008,S008-Q046,S008-Q046::OUT1,S008-Q041,10,False,10,False,False,34,False,False,,,False,False
A0,S008,S008-Q048,S008-Q048::OUT1,S008-Q043,3,True,3,False,False,5,False,False,,,False,False
A0,S008,S008-Q050,S008-Q050::OUT1,S008-Q045,7,False,7,False,False,20,False,False,,,False,False
A0,S008,S008-Q052,S008-Q052::OUT1,S008-Q047,2,True,2,False,False,21,True,False,,,False,False
A0,S008,S008-Q054,S008-Q054::OUT1,S008-Q049,3,True,3,False,False,9,True,False,,,False,False
A0,S008,S008-Q056,S008-Q056::OUT1,S008-Q051,11,False,11,False,False,25,False,False,,,False,False
A0,S008,S008-Q058,S008-Q058::OUT1,S008-Q053,8,False,8,False,False,22,False,False,,,False,False
A0,S008,S008-Q060,S008-Q060::OUT1,S008-Q055,3,True,3,False,False,1,False,False,,,False,False
A0,S008,S008-Q061,S008-Q061::OUT1,S008-Q057,17,False,17,False,False,28,False,False,,,False,False
A0,S009,S009-Q006,S009-Q006::OUT1,S009-Q001,1,True,1,False,False,1,False,False,,,False,False
A0,S009,S009-Q008,S009-Q008::OUT1,S009-Q003,1,True,1,False,False,4,False,False,,,False,False
A0,S009,S009-Q010,S009-Q010::OUT1,S009-Q005,1,True,1,False,False,1,False,False,,,False,False
A0,S009,S009-Q012,S009-Q012::OUT1,S009-Q007,1,True,1,False,False,2,False,False,,,False,False
A0,S009,S009-Q014,S009-Q014::OUT1,S009-Q009,2,True,2,False,False,4,False,False,,,False,False
A0,S009,S009-Q016,S009-Q016::OUT1,S009-Q011,3,True,3,False,False,4,False,False,,,False,False
A0,S009,S009-Q018,S009-Q018::OUT1,S009-Q013,2,True,2,False,False,7,True,False,,,False,False
A0,S009,S009-Q020,S009-Q020::OUT1,S009-Q015,2,True,2,False,False,6,True,False,,,False,False
A0,S009,S009-Q022,S009-Q022::OUT1,S009-Q017,1,True,1,False,False,9,True,False,,,False,False
A0,S009,S009-Q024,S009-Q024::OUT1,S009-Q019,2,True,2,False,False,9,True,False,,,False,False
A0,S009,S009-Q026,S009-Q026::OUT1,S009-Q021,8,False,8,False,False,6,False,False,,,False,False
A0,S009,S009-Q028,S009-Q028::OUT1,S009-Q023,3,True,3,False,False,6,True,False,,,False,False
A0,S009,S009-Q030,S009-Q030::OUT1,S009-Q025,3,True,3,False,False,3,False,False,,,False,False
A0,S009,S009-Q032,S009-Q032::OUT1,S009-Q027,1,True,1,False,False,2,False,False,,,False,False
A0,S009,S009-Q034,S009-Q034::OUT1,S009-Q029,4,True,4,False,False,9,True,False,,,False,False
A0,S009,S009-Q036,S009-Q036::OUT1,S009-Q031,17,False,17,False,False,17,False,False,,,False,False
A0,S009,S009-Q038,S009-Q038::OUT1,S009-Q033,1,True,1,False,False,1,False,False,,,False,False
A0,S009,S009-Q039,S009-Q039::OUT1,S009-Q033,1,True,1,False,False,3,False,False,,,False,False
A0,S009,S009-Q040,S009-Q040::OUT1,S009-Q035,2,True,2,False,False,16,True,False,,,False,False
A0,S009,S009-Q042,S009-Q042::OUT1,S009-Q037,1,True,1,False,False,1,False,False,,,False,False
A0,S009,S009-Q044,S009-Q044::OUT1,S009-Q039,3,True,3,False,False,21,True,False,,,False,False
A0,S009,S009-Q046,S009-Q046::OUT1,S009-Q041,20,False,20,False,False,18,False,False,,,False,False
A0,S009,S009-Q048,S009-Q048::OUT1,S009-Q043,6,False,6,False,False,17,False,False,,,False,False
A0,S009,S009-Q050,S009-Q050::OUT1,S009-Q045,40,False,40,False,False,14,False,False,,,False,False
A0,S009,S009-Q051,S009-Q051::OUT1,S009-Q046,19,False,19,False,False,17,False,False,,,False,False
A0,S009,S009-Q052,S009-Q052::OUT1,S009-Q047,7,False,7,False,False,8,False,False,,,False,False
A0,S009,S009-Q054,S009-Q054::OUT1,S009-Q049,5,True,5,False,False,31,True,False,,,False,False
A0,S009,S009-Q056,S009-Q056::OUT1,S009-Q051,1,True,1,False,False,8,True,False,,,False,False
A0,S009,S009-Q057,S009-Q057::OUT1,S009-Q050,2,True,2,False,False,5,False,False,,,False,False
A0,S009,S009-Q058,S009-Q058::OUT1,S009-Q053,4,True,4,False,False,14,True,False,,,False,False
A0,S009,S009-Q060,S009-Q060::OUT1,S009-Q055,3,True,3,False,False,15,True,False,,,False,False
A0,S009,S009-Q062,S009-Q062::OUT1,S009-Q057,2,True,2,False,False,6,True,False,,,False,False
A0,S009,S009-Q064,S009-Q064::OUT1,S009-Q059,3,True,3,False,False,2,False,False,,,False,False
A0,S009,S009-Q066,S009-Q066::OUT1,S009-Q061,7,False,7,False,False,24,False,False,,,False,False
A0,S009,S009-Q068,S009-Q068::OUT1,S009-Q063,7,False,7,False,False,31,False,False,,,False,False
A0,S009,S009-Q070,S009-Q070::OUT1,S009-Q065,3,True,3,False,False,15,True,False,,,False,False
A0,S009,S009-Q072,S009-Q072::OUT1,S009-Q067,2,True,2,False,False,18,True,False,,,False,False
A0,S010,S010-Q006,S010-Q006::OUT1,S010-Q001,1,True,1,False,False,1,False,False,,,False,False
A0,S010,S010-Q008,S010-Q008::OUT1,S010-Q003,3,True,3,False,False,2,False,False,,,False,False
A0,S010,S010-Q010,S010-Q010::OUT1,S010-Q005,1,True,1,False,False,1,False,False,,,False,False
A0,S010,S010-Q012,S010-Q012::OUT1,S010-Q007,1,True,1,False,False,1,False,False,,,False,False
A0,S010,S010-Q014,S010-Q014::OUT1,S010-Q009,5,True,5,False,False,6,True,False,,,False,False
A0,S010,S010-Q016,S010-Q016::OUT1,S010-Q011,12,False,12,False,False,7,False,False,,,False,False
A0,S010,S010-Q018,S010-Q018::OUT1,S010-Q013,6,False,6,False,False,5,False,True,,,False,False
A0,S010,S010-Q020,S010-Q020::OUT1,S010-Q015,3,True,3,False,False,6,True,False,,,False,False
A0,S010,S010-Q021,S010-Q021::OUT1,S010-Q010,15,False,15,False,False,17,False,False,,,False,False
A0,S010,S010-Q022,S010-Q022::OUT1,S010-Q017,1,True,1,False,False,1,False,False,,,False,False
A0,S010,S010-Q024,S010-Q024::OUT1,S010-Q019,2,True,2,False,False,6,True,False,,,False,False
A0,S010,S010-Q026,S010-Q026::OUT1,S010-Q021,3,True,3,False,False,1,False,False,,,False,False
A0,S010,S010-Q028,S010-Q028::OUT1,S010-Q023,4,True,4,False,False,1,False,False,,,False,False
A0,S010,S010-Q030,S010-Q030::OUT1,S010-Q025,3,True,3,False,False,22,True,False,,,False,False
A0,S010,S010-Q032,S010-Q032::OUT1,S010-Q027,7,False,7,False,False,8,False,False,,,False,False
A0,S010,S010-Q034,S010-Q034::OUT1,S010-Q029,1,True,1,False,False,4,False,False,,,False,False
A0,S010,S010-Q036,S010-Q036::OUT1,S010-Q031,4,True,4,False,False,4,False,False,,,False,False
A0,S010,S010-Q038,S010-Q038::OUT1,S010-Q033,16,False,16,False,False,10,False,False,,,False,False
A0,S010,S010-Q040,S010-Q040::OUT1,S010-Q035,2,True,2,False,False,14,True,False,,,False,False
A0,S010,S010-Q042,S010-Q042::OUT1,S010-Q037,6,False,6,False,False,2,False,True,,,False,False
A0,S010,S010-Q044,S010-Q044::OUT1,S010-Q039,11,False,11,False,False,12,False,False,,,False,False
A0,S010,S010-Q046,S010-Q046::OUT1,S010-Q041,10,False,10,False,False,20,False,False,,,False,False
A0,S010,S010-Q048,S010-Q048::OUT1,S010-Q043,1,True,1,False,False,2,False,False,,,False,False
A0,S010,S010-Q049,S010-Q049::OUT1,S010-Q043,2,True,2,False,False,1,False,False,,,False,False
A0,S010,S010-Q050,S010-Q050::OUT1,S010-Q045,15,False,15,False,False,11,False,False,,,False,False
A0,S010,S010-Q051,S010-Q051::OUT1,S010-Q038,23,False,23,False,False,17,False,False,,,False,False
A0,S010,S010-Q052,S010-Q052::OUT1,S010-Q047,3,True,3,False,False,1,False,False,,,False,False
A0,S010,S010-Q054,S010-Q054::OUT1,S010-Q049,1,True,1,False,False,8,True,False,,,False,False
A0,S010,S010-Q056,S010-Q056::OUT1,S010-Q051,4,True,4,False,False,12,True,False,,,False,False
A0,S010,S010-Q057,S010-Q057::OUT1,S010-Q048,8,False,8,False,False,13,False,False,,,False,False
A0,S010,S010-Q058,S010-Q058::OUT1,S010-Q053,2,True,2,False,False,4,False,False,,,False,False
A0,S010,S010-Q060,S010-Q060::OUT1,S010-Q055,46,False,46,False,False,18,False,False,,,False,False
A0,S010,S010-Q062,S010-Q062::OUT1,S010-Q057,1,True,1,False,False,27,True,False,,,False,False
A0,S010,S010-Q064,S010-Q064::OUT1,S010-Q059,2,True,2,False,False,10,True,False,,,False,False
A0,S010,S010-Q066,S010-Q066::OUT1,S010-Q061,10,False,10,False,False,25,False,False,,,False,False
A0,S010,S010-Q068,S010-Q068::OUT1,S010-Q063,53,False,53,False,False,26,False,False,,,False,False
A0,S010,S010-Q070,S010-Q070::OUT1,S010-Q065,3,True,3,False,False,12,True,False,,,False,False
A0,S010,S010-Q072,S010-Q072::OUT1,S010-Q067,1,True,1,False,False,3,False,False,,,False,False
A0,S010,S010-Q074,S010-Q074::OUT1,S010-Q069,1,True,1,False,False,38,True,False,,,False,False
A0,S010,S010-Q076,S010-Q076::OUT1,S010-Q071,6,False,6,False,False,16,False,False,,,False,False
A0,S010,S010-Q078,S010-Q078::OUT1,S010-Q073,6,False,6,False,False,54,False,False,,,False,False
A0,S010,S010-Q080,S010-Q080::OUT1,S010-Q075,2,True,2,False,False,35,True,False,,,False,False
A0,S010,S010-Q082,S010-Q082::OUT1,S010-Q077,3,True,3,False,False,22,True,False,,,False,False
A0,S010,S010-Q084,S010-Q084::OUT1,S010-Q079,3,True,3,False,False,31,True,False,,,False,False
A0,S010,S010-Q086,S010-Q086::OUT1,S010-Q081,10,False,10,False,False,61,False,False,,,False,False
A0,S010,S010-Q088,S010-Q088::OUT1,S010-Q083,1,True,1,False,False,38,True,False,,,False,False
A0,S010,S010-Q090,S010-Q090::OUT1,S010-Q085,1,True,1,False,False,22,True,False,,,False,False
A0,S010,S010-Q092,S010-Q092::OUT1,S010-Q087,5,True,5,False,False,17,True,False,,,False,False
A0,S010,S010-Q094,S010-Q094::OUT1,S010-Q089,1,True,1,False,False,36,True,False,,,False,False
A1,S001,S001-Q006,S001-Q006::OUT1,S001-Q001,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S001,S001-Q008,S001-Q008::OUT1,S001-Q003,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S001,S001-Q010,S001-Q010::OUT1,S001-Q005,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S001,S001-Q012,S001-Q012::OUT1,S001-Q007,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S001,S001-Q014,S001-Q014::OUT1,S001-Q009,2,True,2,False,False,4,False,False,A0,2,False,False
A1,S001,S001-Q016,S001-Q016::OUT1,S001-Q011,5,True,6,True,False,6,True,False,A0,6,True,False
A1,S001,S001-Q018,S001-Q018::OUT1,S001-Q013,3,True,3,False,False,1,False,False,A0,3,False,False
A1,S001,S001-Q020,S001-Q020::OUT1,S001-Q015,7,False,7,False,False,10,False,False,A0,7,False,False
A1,S001,S001-Q022,S001-Q022::OUT1,S001-Q017,1,True,1,False,False,4,False,False,A0,1,False,False
A1,S001,S001-Q024,S001-Q024::OUT1,S001-Q019,4,True,4,False,False,6,True,False,A0,4,False,False
A1,S001,S001-Q026,S001-Q026::OUT1,S001-Q021,3,True,3,False,False,2,False,False,A0,3,False,False
A1,S001,S001-Q028,S001-Q028::OUT1,S001-Q023,3,True,3,False,False,2,False,False,A0,3,False,False
A1,S001,S001-Q030,S001-Q030::OUT1,S001-Q025,3,True,3,False,False,5,False,False,A0,3,False,False
A1,S001,S001-Q032,S001-Q032::OUT1,S001-Q027,1,True,1,False,False,2,False,False,A0,1,False,False
A1,S001,S001-Q034,S001-Q034::OUT1,S001-Q029,13,False,13,False,False,17,False,False,A0,13,False,False
A1,S001,S001-Q036,S001-Q036::OUT1,S001-Q031,11,False,11,False,False,18,False,False,A0,11,False,False
A1,S001,S001-Q038,S001-Q038::OUT1,S001-Q033,6,False,6,False,False,2,False,True,A0,6,False,False
A1,S001,S001-Q039,S001-Q039::OUT1,S001-Q033,12,False,12,False,False,12,False,False,A0,12,False,False
A1,S001,S001-Q040,S001-Q040::OUT1,S001-Q035,8,False,8,False,False,7,False,False,A0,8,False,False
A1,S001,S001-Q042,S001-Q042::OUT1,S001-Q037,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S001,S001-Q044,S001-Q044::OUT1,S001-Q039,10,False,10,False,False,4,False,True,A0,10,False,False
A1,S001,S001-Q046,S001-Q046::OUT1,S001-Q041,22,False,22,False,False,35,False,False,A0,22,False,False
A1,S001,S001-Q048,S001-Q048::OUT1,S001-Q043,14,False,14,False,False,1,False,True,A0,14,False,False
A1,S001,S001-Q050,S001-Q050::OUT1,S001-Q045,1,True,1,False,False,4,False,False,A0,1,False,False
A1,S002,S002-Q006,S002-Q006::OUT1,S002-Q001,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S002,S002-Q008,S002-Q008::OUT1,S002-Q003,2,True,2,False,False,2,False,False,A0,2,False,False
A1,S002,S002-Q010,S002-Q010::OUT1,S002-Q005,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S002,S002-Q012,S002-Q012::OUT1,S002-Q007,1,True,1,False,False,2,False,False,A0,1,False,False
A1,S002,S002-Q014,S002-Q014::OUT1,S002-Q009,2,True,2,False,False,2,False,False,A0,2,False,False
A1,S002,S002-Q016,S002-Q016::OUT1,S002-Q011,9,False,10,False,False,5,False,True,A0,10,False,False
A1,S002,S002-Q018,S002-Q018::OUT1,S002-Q013,2,True,2,False,False,1,False,False,A0,2,False,False
A1,S002,S002-Q020,S002-Q020::OUT1,S002-Q015,9,False,9,False,False,2,False,True,A0,9,False,False
A1,S002,S002-Q021,S002-Q021::OUT1,S002-Q010,16,False,16,False,False,16,False,False,A0,16,False,False
A1,S002,S002-Q022,S002-Q022::OUT1,S002-Q017,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S002,S002-Q024,S002-Q024::OUT1,S002-Q019,9,False,9,False,False,9,False,False,A0,9,False,False
A1,S002,S002-Q026,S002-Q026::OUT1,S002-Q021,1,True,1,False,False,8,True,False,A0,1,False,False
A1,S002,S002-Q028,S002-Q028::OUT1,S002-Q023,1,True,5,False,False,5,False,False,A0,5,False,False
A1,S002,S002-Q030,S002-Q030::OUT1,S002-Q025,8,False,8,False,False,17,False,False,A0,8,False,False
A1,S002,S002-Q032,S002-Q032::OUT1,S002-Q027,2,True,1,False,False,2,False,False,A0,1,False,False
A1,S002,S002-Q034,S002-Q034::OUT1,S002-Q029,3,True,2,False,False,3,False,False,A0,2,False,False
A1,S002,S002-Q036,S002-Q036::OUT1,S002-Q031,3,True,3,False,False,5,False,False,A0,3,False,False
A1,S002,S002-Q038,S002-Q038::OUT1,S002-Q033,2,True,2,False,False,3,False,False,A0,2,False,False
A1,S002,S002-Q040,S002-Q040::OUT1,S002-Q035,27,False,5,False,True,33,False,False,A0,5,False,True
A1,S002,S002-Q042,S002-Q042::OUT1,S002-Q037,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S002,S002-Q044,S002-Q044::OUT1,S002-Q039,8,False,8,False,False,11,False,False,A0,8,False,False
A1,S002,S002-Q046,S002-Q046::OUT1,S002-Q041,1,True,1,False,False,4,False,False,A0,1,False,False
A1,S002,S002-Q048,S002-Q048::OUT1,S002-Q043,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S002,S002-Q049,S002-Q049::OUT1,S002-Q043,9,False,9,False,False,5,False,True,A0,9,False,False
A1,S002,S002-Q050,S002-Q050::OUT1,S002-Q045,1,True,1,False,False,2,False,False,A0,1,False,False
A1,S002,S002-Q051,S002-Q051::OUT1,S002-Q036,18,False,18,False,False,19,False,False,A0,18,False,False
A1,S002,S002-Q052,S002-Q052::OUT1,S002-Q047,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S002,S002-Q054,S002-Q054::OUT1,S002-Q049,4,True,4,False,False,11,True,False,A0,4,False,False
A1,S002,S002-Q056,S002-Q056::OUT1,S002-Q051,7,False,7,False,False,26,False,False,A0,7,False,False
A1,S002,S002-Q057,S002-Q057::OUT1,S002-Q048,10,False,8,False,False,17,False,False,A0,8,False,False
A1,S002,S002-Q058,S002-Q058::OUT1,S002-Q053,9,False,4,False,True,12,False,False,A0,4,False,True
A1,S002,S002-Q060,S002-Q060::OUT1,S002-Q055,17,False,17,False,False,24,False,False,A0,17,False,False
A1,S002,S002-Q062,S002-Q062::OUT1,S002-Q057,7,False,7,False,False,2,False,True,A0,7,False,False
A1,S002,S002-Q064,S002-Q064::OUT1,S002-Q059,3,True,3,False,False,11,True,False,A0,3,False,False
A1,S002,S002-Q066,S002-Q066::OUT1,S002-Q061,27,False,27,False,False,20,False,False,A0,27,False,False
A1,S002,S002-Q068,S002-Q068::OUT1,S002-Q063,18,False,18,False,False,17,False,False,A0,18,False,False
A1,S002,S002-Q070,S002-Q070::OUT1,S002-Q065,7,False,7,False,False,1,False,True,A0,7,False,False
A1,S002,S002-Q072,S002-Q072::OUT1,S002-Q067,1,True,1,False,False,3,False,False,A0,1,False,False
A1,S003,S003-Q006,S003-Q006::OUT1,S003-Q001,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S003,S003-Q008,S003-Q008::OUT1,S003-Q003,1,True,2,False,False,1,False,False,A0,2,False,False
A1,S003,S003-Q010,S003-Q010::OUT1,S003-Q005,1,True,1,False,False,1,False,False,A0,1,False,False
A1,S003,S003-Q012,S003-Q012::OUT1,S003-Q007,2,True,2,False,False,2,False,False,A0,2,False,False
A1,S003,S003-Q014,S003-Q014::OUT1,S003-Q009,2,True,2,False,False,2,False,False,A0,2,False,False
A1,S003,S003-Q016,S003-Q016::OUT1,S003-Q011,4,True,4,False,False,4,False,False,A0,4,False,False
A1,S003,S003-Q018,S003-Q018::OUT1,S003-Q013,2,True,1,False,False,1,False,False,A0,1,False,False
A1,S003,S003-Q019,S003-Q019::OUT1,S003-Q013,4,True,4,False,False,1,False,False,A0,4,False,False
A1,S003,S003-Q020,S003-Q020::OUT1,S003-Q015,4,True,3,False,False,4,False,False,A0,3,False,False
A1,S003,S003-Q022,S003-Q022::OUT1,S003-Q017,8,False,9,False,False,1,False,True,A0,9,False,False
A1,S003,S003-Q024,S003-Q024::OUT1,S003-Q019,11,False,12,False,False,4,False,True,A0,12,False,False
A1,S003,S003-Q026,S003-Q026::OUT1,S003-Q021,10,False,10,False,False,5,False,True,A0,10,False,False
A1,S003,S003-Q028,S003-Q028::OUT1,S003-Q023,6,False,8,False,False,5,False,True,A0,8,False,False
A1,S003,S003-Q030,S003-Q030::OUT1,S003-Q025,17,False,6,False,False,22,False,False,A0,6,False,False
A1,S003,S003-Q031,S003-Q031::OUT1,S003-Q020,21,False,21,False,False,10,False,False,A0,21,False,False
A1,S003,S003-Q032,S003-Q032::OUT1,S003-Q027,4,True,4,False,False,4,False,False,A0,4,False,False
A1,S003,S003-Q034,S003-Q034::OUT1,S003-Q029,2,True,4,False,False,7,True,False,A0,4,False,False
A1,S003,S003-Q036,S003-Q036::OUT1,S003-Q031,16,False,13,False,False,22,False,False,A0,13,False,False
A1,S003,S003-Q038,S003-Q038::OUT1,S003-Q033,4,True,1,False,False,6,True,False,A0,1,False,False
A1,S003,S003-Q040,S003-Q040::OUT1,S003-Q035,25,False,25,False,False,27,False,False,A0,25,False,False
A1,S003,S003-Q042,S003-Q042::OUT1,S003-Q037,1,True,1,False,False,1,False,False,A0,1,False,False
