session_id,source_turn_id,add_variant,user_task_labels,summary_task_labels,task_alignment,task_keyword_covered,audit_method
S001,S001-Q026,Old,"[""口径核验"", ""现金质量"", ""效率判断""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q026,A1,"[""口径核验"", ""现金质量"", ""效率判断""]","[""验证"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q026,A2,"[""口径核验"", ""现金质量"", ""效率判断""]","[""验证"", ""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q026,A3,"[""口径核验"", ""现金质量"", ""效率判断""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""效率判断""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q027,Old,"[""拐点定位""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q027,A1,"[""拐点定位""]","[""综合判断"", ""来源核验"", ""口径核验"", ""拐点定位"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q027,A2,"[""拐点定位""]","[""判断修订"", ""口径核验"", ""拐点定位"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q027,A3,"[""拐点定位""]","[""信息缺口"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q028,Old,"[""反证检验"", ""现金质量""]","[""反证检验"", ""阶段小结"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q028,A1,"[""反证检验"", ""现金质量""]","[""反证检验"", ""验证"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q028,A2,"[""反证检验"", ""现金质量""]","[""反证检验"", ""验证"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q028,A3,"[""反证检验"", ""现金质量""]","[""反证检验"", ""验证"", ""阶段小结"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q029,Old,"[""反证检验""]","[""风险排序"", ""信息缺口"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q029,A1,"[""反证检验""]","[""反证检验"", ""风险排序"", ""阶段小结"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q029,A2,"[""反证检验""]","[""反证检验"", ""验证"", ""风险排序"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q029,A3,"[""反证检验""]","[""反证检验"", ""验证"", ""风险排序"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q030,Old,"[""反证检验"", ""阶段小结"", ""综合判断""]","[""反证检验"", ""阶段小结"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q030,A1,"[""反证检验"", ""阶段小结"", ""综合判断""]","[""反证检验"", ""阶段小结"", ""口径核验"", ""拐点定位"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q030,A2,"[""反证检验"", ""阶段小结"", ""综合判断""]","[""反证检验"", ""阶段小结"", ""口径核验"", ""同比解释"", ""拐点定位"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q030,A3,"[""反证检验"", ""阶段小结"", ""综合判断""]","[""反证检验"", ""阶段小结"", ""口径核验"", ""同比解释"", ""拐点定位"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q031,Old,"[""一般分析判断""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q031,A1,"[""一般分析判断""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q031,A2,"[""一般分析判断""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q031,A3,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""效率判断""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q032,Old,"[""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""杠杆分析"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q032,A1,"[""同步比较""]","[""验证"", ""阶段小结"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q032,A2,"[""同步比较""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q032,A3,"[""同步比较""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q033,Old,"[""同比解释"", ""杠杆分析"", ""可复算性""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""杠杆分析"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q033,A1,"[""同比解释"", ""杠杆分析"", ""可复算性""]","[""验证"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""杠杆分析"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q033,A2,"[""同比解释"", ""杠杆分析"", ""可复算性""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""杠杆分析"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q033,A3,"[""同比解释"", ""杠杆分析"", ""可复算性""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""杠杆分析"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q034,Old,[],"[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""同步比较"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q034,A1,[],"[""验证"", ""信息缺口"", ""口径核验"", ""拐点定位"", ""同步比较""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q034,A2,[],"[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q034,A3,[],"[""验证"", ""口径核验"", ""拐点定位"", ""同步比较"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q035,Old,"[""判断修订"", ""效率判断"", ""杠杆分析""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q035,A1,"[""判断修订"", ""效率判断"", ""杠杆分析""]","[""判断修订"", ""阶段小结"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""杠杆分析"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q035,A2,"[""判断修订"", ""效率判断"", ""杠杆分析""]","[""判断修订"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q035,A3,"[""判断修订"", ""效率判断"", ""杠杆分析""]","[""判断修订"", ""阶段小结"", ""口径核验"", ""同比解释"", ""拐点定位"", ""效率判断"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q036,Old,"[""口径核验"", ""拐点定位""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q036,A1,"[""口径核验"", ""拐点定位""]","[""阶段小结"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q036,A2,"[""口径核验"", ""拐点定位""]","[""判断修订"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q036,A3,"[""口径核验"", ""拐点定位""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q037,Old,"[""一般分析判断""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q037,A1,"[""一般分析判断""]","[""反证检验"", ""验证"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q037,A2,"[""一般分析判断""]","[""反证检验"", ""验证"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q037,A3,"[""一般分析判断""]","[""反证检验"", ""验证"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q038,Old,"[""风险排序"", ""原因解释""]","[""风险排序"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q038,A1,"[""风险排序"", ""原因解释""]","[""反证检验"", ""验证"", ""风险排序"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q038,A2,"[""风险排序"", ""原因解释""]","[""反证检验"", ""验证"", ""风险排序"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q038,A3,"[""风险排序"", ""原因解释""]","[""反证检验"", ""验证"", ""风险排序"", ""口径核验"", ""同比解释"", ""拐点定位"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q039,Old,"[""管理层问询"", ""杠杆分析""]","[""管理层问询"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q039,A1,"[""管理层问询"", ""杠杆分析""]","[""管理层问询"", ""口径核验"", ""拐点定位"", ""杠杆分析"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q039,A2,"[""管理层问询"", ""杠杆分析""]","[""管理层问询"", ""口径核验"", ""拐点定位"", ""杠杆分析"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q039,A3,"[""管理层问询"", ""杠杆分析""]","[""管理层问询"", ""来源核验"", ""口径核验"", ""拐点定位"", ""杠杆分析"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S001,S001-Q040,Old,"[""综合判断"", ""同步比较""]","[""阶段小结"", ""综合判断"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
