Session,Query ID,Gold Page ID,Gold source_turn_id,完整实验配置,Add Prompt,Search 方案,Gold rank,Gold score,Gold hit Top5
S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,66,0.4162878394126892,False
S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,17,0.636529803276062,False
S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,25,0.5295486450195312,False
S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,65,0.49669134616851807,False
S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,20,0.48855870962142944,False
S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,11,0.5046439170837402,False
S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.5340898633003235,True
S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.37490910291671753,True
S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,6,0.5310639142990112,False
S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.6913610100746155,True
S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.6154209971427917,False
S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.6554051041603088,True
S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.5513310432434082,True
S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,13,0.6965058445930481,False
S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,10,0.6790378093719482,False
S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,13,0.66231769323349,False
S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,17,0.7369031310081482,False
S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,13,0.7474054098129272,False
S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.8038788437843323,True
S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,12,0.6328045129776001,False
S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,14,0.6261664032936096,False
S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.5611273646354675,True
S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,19,0.49760642647743225,False
S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,13,0.5192219614982605,False
S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.4993290901184082,False
S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,37,0.31753334403038025,False
S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,11,0.3603420555591583,False
S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,35,0.5027838945388794,False
S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,15,0.6108616590499878,False
S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,37,0.5639153718948364,False
S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,44,0.48587390780448914,False
S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.5526915788650513,False
S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,32,0.5240386724472046,False
S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.5163112878799438,True
S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,33,0.39716923236846924,False
S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,48,0.3712315559387207,False
S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,6,0.4121669828891754,False
S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,24,0.37012651562690735,False
S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,21,0.4457664489746094,False
S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.49146395921707153,True
S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,6,0.4159492254257202,False
S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.46531540155410767,True
S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.43459609150886536,False
S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,1,0.528767466545105,True
S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.4579868018627167,True
S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,11,0.5038416981697083,False
S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.5895946025848389,False
S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,13,0.571935772895813,False
S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,4,0.6185029745101929,True
S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,15,0.5717160701751709,False
S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,8,0.5894004106521606,False
S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.6227489709854126,True
S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,3,0.61201012134552,True
S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.5904514193534851,False
S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,34,0.40891146659851074,False
S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,9,0.5181121826171875,False
S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,31,0.5095226764678955,False
S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,29,0.5395908951759338,False
S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,18,0.5686289668083191,False
S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,5,0.5803361535072327,True
S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,5,0.5960174202919006,True
S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,28,0.5175114274024963,False
S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,19,0.4951624274253845,False
S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,2,0.5543037056922913,True
S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,保守调优 Add Prompt + 上下文引用解析后检索,保守调优 Add Prompt,上下文引用解析后检索,38,0.4762135148048401,False
