session_id,sheet_name,turn_id,turn_index,needs_history,evaluated,long_range,dependency_type,max_lookback,dependency_distances,gold_turn_ids,required_context,error,build_total_ms,retrieve_context_ms,cross_session_leak_turn_ids,future_turn_leak_turn_ids,cross_session_leak_count,future_turn_leak_count,short_retrieved_turn_ids,mid_page_retrieved_turn_ids,mid_session_retrieved_turn_ids,mid_retrieved_turn_ids,long_retrieved_turn_ids,mid_long_retrieved_turn_ids,all_retrieved_turn_ids,add_submit_ms,migration_job_id,profile_job_id,evicted_turn_ids,short_recall,short_precision,short_hit,short_full_recall,short_mrr,short_gold_count,short_retrieved_count,short_matched_count,mid_page_recall,mid_page_precision,mid_page_hit,mid_page_full_recall,mid_page_mrr,mid_page_gold_count,mid_page_retrieved_count,mid_page_matched_count,mid_session_recall,mid_session_precision,mid_session_hit,mid_session_full_recall,mid_session_mrr,mid_session_gold_count,mid_session_retrieved_count,mid_session_matched_count,mid_recall,mid_precision,mid_hit,mid_full_recall,mid_mrr,mid_gold_count,mid_retrieved_count,mid_matched_count,long_recall,long_precision,long_hit,long_full_recall,long_mrr,long_gold_count,long_retrieved_count,long_matched_count,mid_long_recall,mid_long_precision,mid_long_hit,mid_long_full_recall,mid_long_mrr,mid_long_gold_count,mid_long_retrieved_count,mid_long_matched_count,all_recall,all_precision,all_hit,all_full_recall,all_mrr,all_gold_count,all_retrieved_count,all_matched_count,traceback
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q022,21,True,True,True,历史回溯,5,5,S001-Q017,S001-Q017提供五轮前关于【如果把基期从2023年换成2024年，前面的盈利叙事会发生多大变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,272.68569900479633,271.8967989931116,,,0,0,S001-Q019|S001-Q020|S001-Q021,S001-Q017|S001-Q012|S001-Q008|S001-Q007|S001-Q014,S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q007|S001-Q008|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018,S001-Q017|S001-Q012|S001-Q008|S001-Q007|S001-Q014|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q015|S001-Q016|S001-Q018,S001-Q017|S001-Q014|S001-Q018|S001-Q004|S001-Q010,S001-Q017|S001-Q012|S001-Q008|S001-Q007|S001-Q014|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q015|S001-Q016|S001-Q018,S001-Q019|S001-Q020|S001-Q021|S001-Q017|S001-Q012|S001-Q008|S001-Q007|S001-Q014|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q015|S001-Q016|S001-Q018,73.28890000644606,e62ee465-d14a-496a-a41e-7919d4f90cc3,,S001-Q019,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.05555555555555555,1,1,0.058823529411764705,1,18,1,1.0,0.05555555555555555,1,1,1.0,1,18,1,1.0,0.2,1,1,1.0,1,5,1,1.0,0.05555555555555555,1,1,1.0,1,18,1,1.0,0.047619047619047616,1,1,0.25,1,21,1,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q023,22,True,False,False,相邻承接,1,1,S001-Q022,S001-Q022提供当前问题所指向的前序结论或事实依据,,216.1502999952063,213.91449999646284,,,0,0,S001-Q019|S001-Q020|S001-Q021|S001-Q022,S001-Q012|S001-Q007|S001-Q008|S001-Q018|S001-Q017,S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q007|S001-Q008|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018,S001-Q012|S001-Q007|S001-Q008|S001-Q018|S001-Q017|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q014|S001-Q015|S001-Q016,S001-Q016|S001-Q013|S001-Q005|S001-Q009|S001-Q017,S001-Q012|S001-Q007|S001-Q008|S001-Q018|S001-Q017|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q014|S001-Q015|S001-Q016,S001-Q019|S001-Q020|S001-Q021|S001-Q022|S001-Q012|S001-Q007|S001-Q008|S001-Q018|S001-Q017|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q014|S001-Q015|S001-Q016,71.47349999286234,33ed6d8e-4bec-4bce-a191-6467ba2e2ef7,,S001-Q020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q024,23,True,True,True,历史回溯,5,5,S001-Q019,S001-Q019提供五轮前关于【反证，前面有哪些表述需要降级或修正？】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,5300.427217007382,5299.667217012029,,,0,0,S001-Q021|S001-Q022|S001-Q023,S001-Q019|S001-Q012|S001-Q014|S001-Q008|S001-Q007,S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q007|S001-Q008|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q019|S001-Q020,S001-Q019|S001-Q012|S001-Q014|S001-Q008|S001-Q007|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q020,S001-Q020|S001-Q018|S001-Q014|S001-Q017|S001-Q006,S001-Q019|S001-Q012|S001-Q014|S001-Q008|S001-Q007|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q020,S001-Q021|S001-Q022|S001-Q023|S001-Q019|S001-Q012|S001-Q014|S001-Q008|S001-Q007|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q020,313.2195009966381,309ec9a7-6025-4e19-84d3-6cb149c69cc6,,S001-Q021,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.05,1,1,0.05263157894736842,1,20,1,1.0,0.05,1,1,1.0,1,20,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.05,1,1,1.0,1,20,1,1.0,0.043478260869565216,1,1,0.25,1,23,1,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q025,24,True,False,False,相邻承接,1,1,S001-Q024,S001-Q024提供当前问题所指向的前序结论或事实依据,,3871.7920330091147,3866.3077329983935,,,0,0,S001-Q021|S001-Q022|S001-Q023|S001-Q024,S001-Q007|S001-Q017|S001-Q002|S001-Q005|S001-Q008,S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q007|S001-Q008|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q019|S001-Q020,S001-Q007|S001-Q017|S001-Q002|S001-Q005|S001-Q008|S001-Q001|S001-Q003|S001-Q004|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q018|S001-Q019|S001-Q020,S001-Q007|S001-Q004|S001-Q001|S001-Q006|S001-Q015,S001-Q007|S001-Q017|S001-Q002|S001-Q005|S001-Q008|S001-Q001|S001-Q003|S001-Q004|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q018|S001-Q019|S001-Q020,S001-Q021|S001-Q022|S001-Q023|S001-Q024|S001-Q007|S001-Q017|S001-Q002|S001-Q005|S001-Q008|S001-Q001|S001-Q003|S001-Q004|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q018|S001-Q019|S001-Q020,195.25379598781,e4155a1b-27ca-4358-9620-c7006ce2b2bc,,S001-Q022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q026,25,True,True,True,历史回溯,5,5,S001-Q021,S001-Q021提供五轮前关于【盈利结论，接下来重点看经营现金流是否跟得上】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,469.24706200661603,468.52666199265514,,,0,0,S001-Q023|S001-Q024|S001-Q025,S001-Q012|S001-Q008|S001-Q021|S001-Q007|S001-Q022,S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q007|S001-Q008|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q019|S001-Q020|S001-Q021|S001-Q022,S001-Q012|S001-Q008|S001-Q021|S001-Q007|S001-Q022|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q019|S001-Q020,S001-Q020|S001-Q014|S001-Q018|S001-Q007|S001-Q008,S001-Q012|S001-Q008|S001-Q021|S001-Q007|S001-Q022|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q019|S001-Q020,S001-Q023|S001-Q024|S001-Q025|S001-Q012|S001-Q008|S001-Q021|S001-Q007|S001-Q022|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q019|S001-Q020,124.77560000843368,a8f9395d-75b7-4c4c-b14c-07fe13251b14,,S001-Q023,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,0.3333333333333333,1,5,1,1.0,0.045454545454545456,1,1,0.047619047619047616,1,22,1,1.0,0.045454545454545456,1,1,0.3333333333333333,1,22,1,0.0,0.0,0,0,0.0,1,5,0,1.0,0.045454545454545456,1,1,0.3333333333333333,1,22,1,1.0,0.04,1,1,0.16666666666666666,1,25,1,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q027,26,True,False,False,相邻承接,1,1,S001-Q026,S001-Q026提供当前问题所指向的前序结论或事实依据,,684.9620019929716,684.1849019983783,,,0,0,S001-Q023|S001-Q024|S001-Q025|S001-Q026,S001-Q022|S001-Q017|S001-Q007|S001-Q008|S001-Q021,S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q007|S001-Q008|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q017|S001-Q018|S001-Q019|S001-Q020|S001-Q021|S001-Q022,S001-Q022|S001-Q017|S001-Q007|S001-Q008|S001-Q021|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q018|S001-Q019|S001-Q020,S001-Q007|S001-Q009|S001-Q017|S001-Q006|S001-Q018,S001-Q022|S001-Q017|S001-Q007|S001-Q008|S001-Q021|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q018|S001-Q019|S001-Q020,S001-Q023|S001-Q024|S001-Q025|S001-Q026|S001-Q022|S001-Q017|S001-Q007|S001-Q008|S001-Q021|S001-Q001|S001-Q002|S001-Q003|S001-Q004|S001-Q005|S001-Q006|S001-Q009|S001-Q010|S001-Q011|S001-Q012|S001-Q013|S001-Q014|S001-Q015|S001-Q016|S001-Q018|S001-Q019|S001-Q020,122.77549999998882,cdbd1bf8-826d-40ad-b491-5a5ffbab4083,,S001-Q024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001_贵州茅台_投研,S001_贵州茅台_投研,S001-Q028,27,True,True,True,历史回溯,5,5,S001-Q023,S001-Q023提供五轮前关于【把上一轮现金流与归母净利润逐年配对，两者在哪一年错位最明显】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,IndexError: index 503 is out of bounds for axis 0 with size 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Traceback (most recent call last):
  File ""/home/peize/Code/htzq/mem0/exp/benchmark/run_recall_benchmark.py"", line 241, in run_session
    trace = await asyncio.wait_for(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/asyncio/tasks.py"", line 445, in wait_for
    return fut.result()
  File ""/home/peize/Code/htzq/mem0/exp/benchmark/benchmark_memory.py"", line 264, in build_agent_answer_messages_with_trace
    messages = await super().build_agent_answer_messages(query, **kwargs)
  File ""/home/peize/Code/htzq/mem0/mem0/memory/main.py"", line 4456, in build_agent_answer_messages
    retrieved_context = await self._retrieve_context(
  File ""/home/peize/Code/htzq/mem0/exp/benchmark/benchmark_memory.py"", line 243, in _retrieve_context
    context = await super()._retrieve_context(*args, **kwargs)
  File ""/home/peize/Code/htzq/mem0/mem0/memory/main.py"", line 4371, in _retrieve_context
    context, search_result = await asyncio.gather(
  File ""/home/peize/Code/htzq/mem0/mem0/memory/main.py"", line 5876, in search
    original_memories = await self._search_vector_store(
  File ""/home/peize/Code/htzq/mem0/mem0/memory/main.py"", line 6034, in _search_vector_store
    semantic_results = await asyncio.to_thread(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/asyncio/threads.py"", line 25, in to_thread
    return await loop.run_in_executor(None, func_call)
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/concurrent/futures/thread.py"", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
  File ""/home/peize/Code/htzq/mem0/mem0/vector_stores/qdrant.py"", line 463, in search
    hits = self.client.query_points(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/qdrant_client.py"", line 423, in query_points
    return self._client.query_points(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/qdrant_local.py"", line 417, in query_points
    return collection.query_points(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/local_collection.py"", line 751, in query_points
    scored_points = self._query_collection(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/local_collection.py"", line 931, in _query_collection
    return self.search(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/local_collection.py"", line 653, in search
    mask = self._payload_and_non_deleted_mask(query_filter, vector_name=name)
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/local_collection.py"", line 509, in _payload_and_non_deleted_mask
    payload_mask = calculate_payload_mask(
  File ""/home/peize/anaconda3/envs/MemoryOS/lib/python3.10/site-packages/qdrant_client/local/payload_filters.py"", line 330, in calculate_payload_mask
    if not deleted[i]:
IndexError: index 503 is out of bounds for axis 0 with size 503
"
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q001,0,False,False,False,独立问题,0,,,无需前文；当前问题可独立回答,,8773.884956011898,8773.725456005195,,,0,0,,,,,,,,336.5473040030338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q002,1,True,False,False,相邻承接,1,1,S002-Q001,S002-Q001提供当前问题所指向的前序结论或事实依据,,1588.8098149880534,1588.1847150012618,,,0,0,S002-Q001,,,,,,S002-Q001,25.185600999975577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q003,2,True,False,False,相邻承接,1,1,S002-Q002,S002-Q002提供当前问题所指向的前序结论或事实依据,,4835.401260002982,4835.1437599922065,,,0,0,S002-Q001|S002-Q002,,,,,,S002-Q001|S002-Q002,33.14650000538677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q004,3,True,False,False,相邻承接,1,1,S002-Q003,S002-Q003提供当前问题所指向的前序结论或事实依据,,3459.2978559958283,3459.070855999016,,,0,0,S002-Q001|S002-Q002|S002-Q003,,,,,,S002-Q001|S002-Q002|S002-Q003,80.66210699325893,f9656de6-8c88-410e-a58e-ce90093efe40,,S002-Q001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q005,4,True,False,False,相邻承接,1,1,S002-Q004,S002-Q004提供当前问题所指向的前序结论或事实依据,,7685.797427999205,7685.2025279949885,,,0,0,S002-Q001|S002-Q002|S002-Q003|S002-Q004,S002-Q001,S002-Q001,S002-Q001,,S002-Q001,S002-Q001|S002-Q002|S002-Q003|S002-Q004,158.52450899546966,799b260e-6af3-4e35-95b0-650c6e8d964e,,S002-Q002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q006,5,True,True,True,历史回溯,5,5,S002-Q001,S002-Q001提供五轮前关于【先帮我梳理一下贵州茅台2023—2025年的主要财务变化】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,491.28122099500615,490.755820996128,,,0,0,S002-Q003|S002-Q004|S002-Q005,S002-Q001|S002-Q002,S002-Q001|S002-Q002,S002-Q001|S002-Q002,S002-Q001|S002-Q002,S002-Q001|S002-Q002,S002-Q003|S002-Q004|S002-Q005|S002-Q001|S002-Q002,29.286001008586027,52f5d394-912a-4d8c-b4b1-83376cc5fc1c,,S002-Q003,0.0,0.0,0,0,0.0,1,3,0,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.5,1,1,1.0,1,2,1,1.0,0.2,1,1,0.25,1,5,1,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q007,6,True,False,False,相邻承接,1,1,S002-Q006,S002-Q006提供当前问题所指向的前序结论或事实依据,,109.59730499598663,109.01260501123033,,,0,0,S002-Q003|S002-Q004|S002-Q005|S002-Q006,S002-Q002|S002-Q001,S002-Q001|S002-Q002,S002-Q002|S002-Q001,S002-Q001|S002-Q002,S002-Q002|S002-Q001,S002-Q003|S002-Q004|S002-Q005|S002-Q006|S002-Q002|S002-Q001,14.71320100245066,179430e5-2393-4110-abed-7b40b067b7ae,,S002-Q004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q008,7,True,True,True,历史回溯,5,5,S002-Q003,S002-Q003提供五轮前关于【口径确认后，把刚才提到的关键指标逐年列出来，哪一年变化最明显】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,1553.8975119998213,1553.0317119992105,,,0,0,S002-Q005|S002-Q006|S002-Q007,S002-Q004|S002-Q003|S002-Q002|S002-Q001,S002-Q001|S002-Q002|S002-Q003|S002-Q004,S002-Q004|S002-Q003|S002-Q002|S002-Q001,S002-Q003|S002-Q004|S002-Q002|S002-Q001,S002-Q004|S002-Q003|S002-Q002|S002-Q001,S002-Q005|S002-Q006|S002-Q007|S002-Q004|S002-Q003|S002-Q002|S002-Q001,67.11260101292282,7f203654-7e5a-4d4b-90e0-89930fb5cee0,,S002-Q005,0.0,0.0,0,0,0.0,1,3,0,1.0,0.25,1,1,0.5,1,4,1,1.0,0.25,1,1,0.3333333333333333,1,4,1,1.0,0.25,1,1,0.5,1,4,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.25,1,1,0.5,1,4,1,1.0,0.14285714285714285,1,1,0.2,1,7,1,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q009,8,True,False,False,相邻承接,1,1,S002-Q008,S002-Q008提供当前问题所指向的前序结论或事实依据,,688.2789049996063,687.4841050012037,,,0,0,S002-Q005|S002-Q006|S002-Q007|S002-Q008,S002-Q004|S002-Q003|S002-Q001|S002-Q002,S002-Q001|S002-Q002|S002-Q003|S002-Q004,S002-Q004|S002-Q003|S002-Q001|S002-Q002,S002-Q001|S002-Q004|S002-Q002|S002-Q003,S002-Q004|S002-Q003|S002-Q001|S002-Q002,S002-Q005|S002-Q006|S002-Q007|S002-Q008|S002-Q004|S002-Q003|S002-Q001|S002-Q002,60.04260100598913,0e7aaccd-9969-4ccf-9243-6eb962ef807d,,S002-Q006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q010,9,True,True,True,历史回溯,5,5,S002-Q005,S002-Q005提供五轮前关于【如果识别出了拐点，它主要发生在2024年还是2025年】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,5644.096136005828,5643.257735995576,,,0,0,S002-Q007|S002-Q008|S002-Q009,S002-Q005|S002-Q006|S002-Q004|S002-Q001|S002-Q003,S002-Q001|S002-Q002|S002-Q003|S002-Q004|S002-Q005|S002-Q006,S002-Q005|S002-Q006|S002-Q004|S002-Q001|S002-Q003|S002-Q002,S002-Q005|S002-Q003|S002-Q001|S002-Q006,S002-Q005|S002-Q006|S002-Q004|S002-Q001|S002-Q003|S002-Q002,S002-Q007|S002-Q008|S002-Q009|S002-Q005|S002-Q006|S002-Q004|S002-Q001|S002-Q003|S002-Q002,682.5461039989023,ba7fc33d-7549-4db1-a102-815e7e766229,,S002-Q007,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.16666666666666666,1,1,0.2,1,6,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.25,1,1,1.0,1,4,1,1.0,0.16666666666666666,1,1,1.0,1,6,1,1.0,0.1111111111111111,1,1,0.25,1,9,1,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q011,10,True,False,False,相邻承接,1,1,S002-Q010,S002-Q010提供当前问题所指向的前序结论或事实依据,,981.6495050035883,970.0445050111739,,,0,0,S002-Q007|S002-Q008|S002-Q009|S002-Q010,S002-Q005|S002-Q004|S002-Q006|S002-Q003|S002-Q002,S002-Q001|S002-Q002|S002-Q003|S002-Q004|S002-Q005|S002-Q006,S002-Q005|S002-Q004|S002-Q006|S002-Q003|S002-Q002|S002-Q001,S002-Q002|S002-Q006|S002-Q004|S002-Q001,S002-Q005|S002-Q004|S002-Q006|S002-Q003|S002-Q002|S002-Q001,S002-Q007|S002-Q008|S002-Q009|S002-Q010|S002-Q005|S002-Q004|S002-Q006|S002-Q003|S002-Q002|S002-Q001,40.033500001300126,17ecadbb-0caf-46f7-b12b-36b6775fc0ae,,S002-Q008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q012,11,True,True,True,历史回溯,5,5,S002-Q007,S002-Q007提供五轮前关于【既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断】的已确认结论、三年原数及口径限制；缺少该信息无法完成本轮要求的跨轮对照与结论承接。,,1760.2134100015974,1759.341309996671,,,0,0,S002-Q009|S002-Q010|S002-Q011,S002-Q007|S002-Q008|S002-Q004|S002-Q006|S002-Q002,S002-Q001|S002-Q002|S002-Q003|S002-Q004|S002-Q005|S002-Q006|S002-Q007|S002-Q008,S002-Q007|S002-Q008|S002-Q004|S002-Q006|S002-Q002|S002-Q001|S002-Q003|S002-Q005,S002-Q007|S002-Q006|S002-Q008|S002-Q002|S002-Q005,S002-Q007|S002-Q008|S002-Q004|S002-Q006|S002-Q002|S002-Q001|S002-Q003|S002-Q005,S002-Q009|S002-Q010|S002-Q011|S002-Q007|S002-Q008|S002-Q004|S002-Q006|S002-Q002|S002-Q001|S002-Q003|S002-Q005,40.914299999712966,1becbb76-84f6-47b8-9258-be0be5271c3f,,S002-Q009,0.0,0.0,0,0,0.0,1,3,0,1.0,0.2,1,1,1.0,1,5,1,1.0,0.125,1,1,0.14285714285714285,1,8,1,1.0,0.125,1,1,1.0,1,8,1,1.0,0.2,1,1,1.0,1,5,1,1.0,0.125,1,1,1.0,1,8,1,1.0,0.09090909090909091,1,1,0.25,1,11,1,
S002_贵州茅台_内审,S002_贵州茅台_内审,S002-Q013,12,True,False,False,相邻承接,1,1,S002-Q012,S002-Q012提供当前问题所指向的前序结论或事实依据,,779.0162049932405,778.1698049948318,,,0,0,S002-Q009|S002-Q010|S002-Q011|S002-Q012,S002-Q008|S002-Q005|S002-Q007|S002-Q004|S002-Q003,S002-Q001|S002-Q002|S002-Q003|S002-Q004|S002-Q005|S002-Q006|S002-Q007|S002-Q008,S002-Q008|S002-Q005|S002-Q007|S002-Q004|S002-Q003|S002-Q001|S002-Q002|S002-Q006,S002-Q002|S002-Q007|S002-Q003|S002-Q006|S002-Q005,S002-Q008|S002-Q005|S002-Q007|S002-Q004|S002-Q003|S002-Q001|S002-Q002|S002-Q006,S002-Q009|S002-Q010|S002-Q011|S002-Q012|S002-Q008|S002-Q005|S002-Q007|S002-Q004|S002-Q003|S002-Q001|S002-Q002|S002-Q006,66.18660000094678,c74b85b3-a818-4c75-9d27-c03014480a34,,S002-Q010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
